public_id,public_id_type,paper_id
10.48550/arXiv.2301.10939,DOI,3683
10.1145/253260.253299,DOI,117
23889843,PubMed,2971
conf/csl/KupfermanKY97,DBLP,815
conf/stacs/EtessamiY06,DBLP,760
10.4230/DagRep.6.2.97,DOI,3407
10.1007/978-3-642-15561-1_44,DOI,3781
26057487,CorpusId,2068
209824371,CorpusId,902
10.1145/1007568.1007655,DOI,60
10.1109/MC.2011.353,DOI,3553
conf/soda/DiakonikolasY08,DBLP,753
2109248307,MAG,3635
38649521,CorpusId,2253
10.1287/moor.24.2.293,DOI,403
11627960,CorpusId,3103
conf/osdi/LiLQGN23,DBLP,2995
conf/aistats/HoffmanB15,DBLP,1721
12088095,CorpusId,3131
2625737557,MAG,3436
2120898739,MAG,2570
10.1007/3-540-54945-5_42,DOI,495
26977638,CorpusId,2206
14996848,CorpusId,1780
4980866,CorpusId,1604
10.1007/3-540-55719-9_88,DOI,851
10.1109/TSM.2016.2587735,DOI,1941
2312412113,MAG,3363
4430855,CorpusId,1379
2950204717,MAG,1688
2049322157,MAG,2547
10.1145/3264076,DOI,29
2956111096,MAG,1888
2027492782,MAG,84
10.1145/571985.572017,DOI,2629
10.1016/J.IJPE.2006.05.015,DOI,2073
journals/corr/abs-2112-10194,DBLP,3708
205988808,CorpusId,2838
journals/jacm/MegiddoHGJP88,DBLP,609
2123792501,MAG,1008
10.4049/jimmunol.204.supp.164.1,DOI,2175
10.48550/arXiv.2206.09027,DOI,3699
2164135737,MAG,16
2076486060,MAG,908
10.1109/ITSC.2016.7795739,DOI,207
journals/corr/abs-2306-12497,DBLP,1514
7132978,PubMedCentral,193
90994855,CorpusId,3224
10.48550/arXiv.2212.07815,DOI,3694
4792539,CorpusId,2203
2202182872,MAG,3259
2041470012,MAG,2672
hep-ex/0608044,ArXiv,1322
0802.4258,ArXiv,1212
227228226,CorpusId,2928
conf/icra/GueorguievAGB00,DBLP,151
journals/ipl/Papadimitriou85,DBLP,560
10.1016/j.ipm.2016.11.006,DOI,10
3108140514,MAG,3720
conf/isa/Papadimitriou91,DBLP,495
W07-2060,ACL,1828
2074092443,MAG,769
27222206,CorpusId,235
7838008,CorpusId,2876
253291398,CorpusId,3176
218870030,CorpusId,1610
10.1016/0145-2126(93)90160-M,DOI,2335
conf/jcdl/DakkaG07,DBLP,46
5061858,CorpusId,678
10.1145/2007116.2007129,DOI,3055
46797012,CorpusId,2313
journals/jacm/ArkinPY91,DBLP,859
80909727,MAG,547
8928873,PubMedCentral,3174
10.1145/1255175.1255187,DOI,46
19113475,PubMed,1220
10.1137/0220006,DOI,865
2006027893,MAG,2497
10.1006/BIOL.1996.0042,DOI,2305
journals/cga/AzumaBBFJM01,DBLP,2643
10.1103/PhysRevLett.106.131302,DOI,1133
1411.1810,ArXiv,1694
2035856397,MAG,2369
2796547658,MAG,1604
conf/sp/SidiroglouLKN07,DBLP,3089
conf/vr/LivingstonEWFL06,DBLP,2571
conf/icml/DudikBS07,DBLP,1822
15605516,CorpusId,2083
2887718231,MAG,979
2119755711,MAG,2535
9021065,CorpusId,832
2949118208,MAG,3739
21807662,CorpusId,2268
5974131,CorpusId,112
1542746141,MAG,1850
2019443158,MAG,900
2801949766,MAG,1911
10.1016/S0890-5401(03)00012-9,DOI,413
10.1016/0890-5401(89)90006-0,DOI,523
10.1109/ECBS.2009.12,DOI,3570
conf/infovis/ZhouF96,DBLP,2695
75318940,MAG,3112
2063392856,MAG,422
10.4230/LIPIcs.ICALP.2019.14,DOI,3387
10.1145/337180.337215,DOI,799
2055370404,MAG,635
conf/iros/LiALFS22,DBLP,2422
26763438,PubMed,2797
1992804186,MAG,2213
36656015,CorpusId,716
2030438204,MAG,2155
10.1109/SFFCS.1999.814624,DOI,410
2166230171,MAG,2268
2004181701,MAG,931
2127157,CorpusId,1956
260775432,CorpusId,2899
148103299,CorpusId,225
13967139,CorpusId,3765
3016709501,MAG,1624
journals/jmlr/WangTMB09,DBLP,1796
10.1016/S0950-7051(97)00036-1,DOI,2680
102483628,CorpusId,3736
10.1016/j.resconrec.2022.106282,DOI,1873
22868819,CorpusId,1346
10.1007/3-540-58218-5_27,DOI,3516
2134905716,MAG,1735
24636774,CorpusId,3511
8879036,PubMed,2310
conf/icalp/Papadimitriou97,DBLP,439
8835098,CorpusId,3445
2202.09905,ArXiv,3181
196594229,CorpusId,193
2164283480,MAG,819
conf/uai/MenonBV22,DBLP,3706
8062366,PubMed,653
10.1109/sfcs.1985.59,DOI,553
conf/icsr/Stroustrup96,DBLP,3628
2474574787,MAG,3757
2168324245,MAG,127
10.1007/3-540-60220-8_88,DOI,3507
10.1016/j.smim.2016.03.004,DOI,2194
2112.04014,ArXiv,1542
10.1103/PhysRevLett.98.041801,DOI,1322
journals/tacl/DiengRB20,DBLP,1581
journals/tvcg/CoquillartFK12,DBLP,2491
20436579,CorpusId,1939
journals/corr/abs-1910-00054,DBLP,4
13652126,CorpusId,3122
2207.09535,ArXiv,3706
15726257,CorpusId,679
10.1145/1026776.1026798,DOI,2605
10.1145/73660.73661,DOI,2759
29106824,PubMed,2940
13060161,CorpusId,126
2752704376,MAG,192
6335393,CorpusId,1649
10.1021/BI00186A038,DOI,2887
36793333,CorpusId,2885
6662301,CorpusId,2598
10.1103/PHYSREVLETT.111.251301,DOI,1099
conf/pods/95,DBLP,824
2012.12430,ArXiv,1052
10915835,CorpusId,2230
10018013,CorpusId,653
10.1201/9781420049503-c36,DOI,3465
journals/corr/abs-1906-02635,DBLP,1573
1500938493,MAG,907
2152401660,MAG,67
8623241,CorpusId,69
166489,CorpusId,541
2979776030,MAG,1586
905199,CorpusId,98
1905.12052,ArXiv,2933
1910.04302,ArXiv,1586
journals/pami/PallaKG15,DBLP,2956
10.1145/1289971.1289993,DOI,3588
9272348,CorpusId,2467
2124080172,MAG,3541
conf/stoc/KlawePPY84,DBLP,903
journals/jctb/Yannakakis20,DBLP,701
10.1109/SMC-IT.2009.45,DOI,3567
journals/ijcisys/ChienDL14,DBLP,1962
5236549,CorpusId,879
3087858135,MAG,2785
12888602,CorpusId,2221
conf/podc/ChunCWBPK04,DBLP,347
11130113,CorpusId,14
1527679949,MAG,2979
journals/csys/Stroustrup89a,DBLP,3641
2623844001,MAG,881
7846318,CorpusId,3669
hep-ex/0505018,ArXiv,1350
journals/tase/ZhangFCSC07,DBLP,2061
1910.00054,ArXiv,4
journals/jim/HaoWCG14,DBLP,1960
11808835,CorpusId,2624
10.1006/jcss.1995.1060,DOI,823
21701698,PubMed,1832
2070068931,MAG,3331
43879841,CorpusId,763
2949025153,MAG,1570
2098050560,MAG,2376
10.1038/srep35559,DOI,2195
hep-ex/0612013,ArXiv,1331
2170105477,MAG,3271
205443946,CorpusId,294
journals/corr/abs-1911-10381,DBLP,705
12050288,CorpusId,1966
10.1145/6012.15400,DOI,567
journals/candie/ChienLHW09,DBLP,2033
10985267,CorpusId,2752
conf/nips/VermaB15,DBLP,678
10.1162/153244303322533214,DOI,1861
1327998,CorpusId,550
2119351002,MAG,2967
10.1145/1461928.1461951,DOI,274
10.1145/3226552.3226579,DOI,2440
52744217,MAG,868
10.1136/ard.54.11.930,DOI,2314
conf/icalp/MarasevicSZ16,DBLP,3412
journals/eccc/KleinbergMP20,DBLP,163
2902149380,MAG,1595
10.1016/j.engappai.2012.11.009,DOI,1976
2104.13374,ArXiv,1047
journals/cg/HollererFHBLBJBR01,DBLP,2647
15361053,PubMed,3126
10.1074/JBC.M313875200,DOI,2264
2020.acl-main.475,ACL,1557
237550414,CorpusId,2166
206312523,CorpusId,632
9893225,CorpusId,1797
journals/iandc/AfratiPP89,DBLP,523
conf/cvpr/LiuMMPSV23,DBLP,3686
2159426623,MAG,1805
10.1145/335305.335332,DOI,398
3021965653,MAG,1563
2075534,CorpusId,68
8405721,CorpusId,136
2111565546,MAG,1832
10.4049/jimmunol.170.4.1964,DOI,2269
10.1101/2020.06.18.160176,DOI,2930
journals/siamcomp/PapadimitriouY79,DBLP,943
2478149971,MAG,3598
20953436,CorpusId,943
2303.11328,ArXiv,3681
24483735,PubMed,1099
248269602,CorpusId,2413
36744968,CorpusId,3652
2998998912,MAG,2925
16295654,CorpusId,3063
219305488,CorpusId,1049
10.1159/000071562,DOI,2267
journals/tods/GravanoGT99,DBLP,105
31111716,CorpusId,1033
53980403,CorpusId,177
12443528,CorpusId,2526
10.1103/PHYSREVLETT.103.061801,DOI,1151
2089932758,MAG,2734
2167236203,MAG,3482
10.1007/3-540-56039-4_47,DOI,489
10.1145/262301.262309,DOI,437
2471793227,MAG,1941
2952401567,MAG,728
journals/corr/abs-1902-04114,DBLP,1576
conf/uai/RanganathPEB15,DBLP,1686
1201.1657,ArXiv,1749
2324546640,MAG,1375
15935293,CorpusId,1387
19113541,PubMed,1261
2966251955,MAG,3387
29503995,CorpusId,521
2279485703,MAG,198
1866104,CorpusId,727
209396388,CorpusId,885
journals/tocl/EtessamiY12,DBLP,734
43212055,CorpusId,2800
10.1109/TASE.2007.907381,DOI,2061
conf/ismar/WhiteFF09,DBLP,2535
10.1007/s00493-006-0008-z,DOI,322
journals/pami/KnowlesG15,DBLP,2952
journals/corr/abs-2012-04226,DBLP,3728
2031237501,MAG,751
17739360,CorpusId,1361
2846751,PubMed,2370
2149301193,MAG,2353
2120544279,MAG,2238
245442082,CorpusId,3187
journals/jgt/DengP99,DBLP,521
20797148,CorpusId,2202
29544962,PubMed,977
conf/nips/AiroldiBFX08,DBLP,1832
10.1109/IROS.2016.7759702,DOI,1030
1992480370,MAG,917
conf/nips/LiuRAB17,DBLP,1640
6072417,CorpusId,1688
3042710236,MAG,2169
10.1137/0601025,DOI,617
53223445,CorpusId,790
1979936637,MAG,1793
journals/tvcg/ZhaoOFRU23,DBLP,2411
15360808,PubMed,2611
10.1098/rsos.140452,DOI,3255
2037261166,MAG,649
10.1145/279069.279089,DOI,812
journals/mor/Yannakakis85,DBLP,892
10.48550/arXiv.2207.09535,DOI,3706
35437165,CorpusId,2710
14101491,CorpusId,1979
10.1016/j.mex.2022.101763,DOI,2909
2007.11668,ArXiv,3721
2021.naacl-demos.16,ACL,3707
15493699,CorpusId,3279
conf/sigmod/GravanoCGP97,DBLP,118
2154403272,MAG,2607
10.3233/978-1-60750-949-3-1438,DOI,3126
2134423112,MAG,134
2029261337,MAG,3069
2047880045,MAG,371
10.1016/j.fusengdes.2022.113061,DOI,2908
2121812190,MAG,2363
journals/sigplan/Stroustrup82,DBLP,3671
6124282,CorpusId,3104
conf/chi/WhiteF10,DBLP,2521
conf/cvpr/WangBL09,DBLP,1804
7641552,CorpusId,2377
10.1007/978-1-4939-1396-1_29,DOI,2796
7817885,CorpusId,3415
263016140,CorpusId,1460
26848755,PubMed,993
journals/tcs/VassilvitskiiY05,DBLP,772
212778058,CorpusId,1884
139388,CorpusId,2797
52098864,CorpusId,1908
10.1016/J.OGLA.2018.05.003,DOI,981
journals/pieee/LeeY96,DBLP,821
2493516651,MAG,1821
10.1145/4221.4228,DOI,910
2971994113,MAG,5
2114733238,MAG,263
8803270,CorpusId,130
14964767,CorpusId,2462
10577585,CorpusId,2295
journals/jim/ChienZ12,DBLP,1999
244920826,CorpusId,1541
2023208265,MAG,3373
31918696,PubMed,962
146038962,CorpusId,2181
1011.6293,ArXiv,2987
conf/iswc/BlaskoFC05,DBLP,2585
2162237153,MAG,2665
2117647020,MAG,3567
conf/ismar/KruijffSF10,DBLP,2526
conf/icde/AgichteinG03,DBLP,73
10.1016/S0167-5699(97)01087-6,DOI,2296
11487718,CorpusId,3272
877989,CorpusId,3764
10.1145/568518.568519,DOI,75
10.1145/274787.274788,DOI,419
journals/tcs/BlondelBKPT01,DBLP,386
1579117491,MAG,873
26353241,PubMed,2952
journals/siamcomp/GrigniMP00,DBLP,447
2078783401,MAG,2638
23603851,CorpusId,650
2165501507,MAG,2721
6014847,CorpusId,2272
10.1016/B978-0-12-411519-4.00006-9,DOI,1865
2120945246,MAG,3155
13135496,CorpusId,2964
10.1016/j.cie.2018.01.005,DOI,1903
cs/0609072,ArXiv,318
249917642,CorpusId,3706
17702332,CorpusId,1759
37476946,CorpusId,1031
conf/sigcomm/ReichLBSMNR10,DBLP,3060
10.1007/11944874_14,DOI,766
10.1109/ISWC.2002.1167243,DOI,2631
conf/uist/JacobFFMO97,DBLP,2687
17995567,CorpusId,3462
26614117,CorpusId,333
26013408,CorpusId,2493
1676985,CorpusId,1344
journals/tse/AlurEY03,DBLP,799
10.1145/3564246.3585220,DOI,693
2323744361,MAG,1213
12761872,CorpusId,2847
10.1016/j.anbehav.2019.09.010,DOI,3214
3038068450,MAG,2172
17227493,CorpusId,410
conf/tacas/EtessamiY05,DBLP,770
14480194,CorpusId,3100
7340835,PubMed,2396
2894169300,MAG,3023
10.1016/j.ophtha.2018.02.002,DOI,977
10.1145/335305.335320,DOI,399
7118243,CorpusId,577
2261755,CorpusId,2500
318284521,MAG,3083
3084997235,MAG,700
10659640,CorpusId,3032
journals/spe/AusternSTW03,DBLP,3609
30802849,PubMed,3738
225213018,MAG,43
10.1006/inco.1995.1059,DOI,848
2222139048,MAG,21
23255567,PubMed,2801
2963582227,MAG,718
2018087667,MAG,379
23338945,CorpusId,2289
3104190875,MAG,3209
1723648,CorpusId,1687
0910.1022,ArXiv,1802
540307,CorpusId,2233
2044947405,MAG,2278
conf/soda/ChenMPY18,DBLP,716
140126029,CorpusId,1172
10.1101/637306,DOI,2934
2163238927,MAG,1127
series/lncs/0001PVL19,DBLP,167
3020903521,MAG,848
10.1007/s10845-013-0791-5,DOI,1981
45093657,CorpusId,1942
2045128714,MAG,2868
13374116,CorpusId,2016
journals/siamcomp/EtessamiY10,DBLP,741
10.1145/1634.1887,DOI,571
7806414,PubMedCentral,2178
9690111,CorpusId,3486
54146141,CorpusId,2487
2246722312,MAG,2389
1905.01748,ArXiv,3393
2108019067,MAG,2848
594200,CorpusId,2984
3102189385,MAG,2943
36988065,MAG,2984
2899228325,MAG,1614
journals/ipl/BlumKVPY81,DBLP,923
10.1109/ASPDAC.1995.486217,DOI,2130
10.1007/BF01530929,DOI,876
14027581,CorpusId,251
10.1093/infdis/jis920,DOI,2801
10.1016/S0196-6774(03)00111-1,DOI,775
2538105,PubMed,2353
2181430957,MAG,18
6010343,PubMedCentral,2942
53602387,CorpusId,182
233592268,CorpusId,1879
conf/aistats/NaessethRLB17,DBLP,1643
2163744006,MAG,3460
249241263,CorpusId,697
15575048,CorpusId,3162
9087570,CorpusId,150
2888199501,MAG,1908
2075401051,MAG,3428
2206.15433,ArXiv,1520
14227536,CorpusId,16
2070860822,MAG,581
12111680,CorpusId,1669
1996340076,MAG,2142
248269981,CorpusId,2415
10.1167/iovs.61.11.13,DOI,965
1636177,CorpusId,1770
10.1103/PhysRevLett.101.221801,DOI,1218
22531247,CorpusId,2962
journals/mor/PapadimitriouT99,DBLP,403
conf/nips/WangB12,DBLP,1742
7353629,PubMed,2397
journals/csi/FeinerM97,DBLP,2684
conf/icde/BrunoGM02,DBLP,81
3102907619,MAG,193
2151051077,MAG,2202
2380319106,MAG,454
32528845,PubMed,3206
10.1145/2322176.2322189,DOI,246
3111976,CorpusId,1943
11434699,CorpusId,135
10159241,CorpusId,1680
2990129575,MAG,3731
10.1137/0210022,DOI,922
16806427,CorpusId,1670
10.7916/D8M61T4S,DOI,3460
2104950057,MAG,2062
6023511,CorpusId,1785
10.1007/BFb0040381,DOI,530
journals/corr/abs-2112-05106,DBLP,3381
14934240,CorpusId,3480
204734416,CorpusId,1575
34646893,CorpusId,3068
33023026,PubMed,969
2741977875,MAG,1633
2067254062,MAG,3138
7375081,CorpusId,1829
5051712,CorpusId,2433
2102969037,MAG,347
210920349,CorpusId,1054
3039615668,MAG,2171
10.1096/fj.01-0006com,DOI,2873
36004238,CorpusId,3433
10.1083/JCB.98.4.1178,DOI,2379
204734060,CorpusId,3214
1581217569,MAG,3647
10.4108/icst.pervasivehealth.2014.254975,DOI,2479
conf/sigmod/PaparrizosG15,DBLP,15
1480701212,MAG,530
conf/nips/KimGBS13,DBLP,1737
32900573,PubMed,2789
14151194,CorpusId,800
205307772,CorpusId,2198
3135927585,MAG,1615
2402203825,MAG,1722
journals/candie/HongCWG18,DBLP,1915
conf/www/YangNKMS03,DBLP,3131
5385337,CorpusId,3506
2010004564,MAG,775
11607694,CorpusId,2571
10.1007/s11786-011-0094-1,DOI,3556
1533868,PubMedCentral,1848
10.1609/icwsm.v6i1.14321,DOI,1748
8203343,PubMed,655
conf/nips/ChangBGWB09,DBLP,1805
21194530,PubMed,2818
10.1007/s10845-011-0561-1,DOI,1999
255506423,CorpusId,3284
6587981,CorpusId,1712
10.1111/aos.15258,DOI,948
10.1613/jair.380,DOI,431
6973877,CorpusId,2971
17163803,CorpusId,2848
256390237,CorpusId,1018
journals/corr/abs-2004-12926,DBLP,225
36247232,PubMed,3183
10.1109/CVPR52688.2022.00737,DOI,3702
9647777,PubMed,2292
29707657,CorpusId,2884
10.1006/jagm.1998.0937,DOI,3488
1905.12741,ArXiv,1569
10.1016/0020-0190(81)90102-2,DOI,928
8600487,CorpusId,1627
6597255,CorpusId,142
conf/aistats/VeitchAZBO19,DBLP,1607
10.1137/0212003,DOI,908
10.1145/3132747.3132754,DOI,3028
10.1007/s10845-009-0302-x,DOI,2009
conf/ijcai/GogicKPS95,DBLP,455
1302.3741,ArXiv,727
10.1177/027836498900800202,DOI,542
journals/corr/WangB17a,DBLP,1626
journals/corr/PapadimitriouV15,DBLP,222
8182346,CorpusId,3465
2886800315,MAG,2432
4012983,PubMedCentral,1724
18518451,CorpusId,1958
15367056,CorpusId,2947
6921681,CorpusId,3048
13911125,CorpusId,588
1524501725,MAG,3146
2112.05671,ArXiv,1540
60775600,CorpusId,450
259149819,CorpusId,691
0804.2799,ArXiv,1197
2132828036,MAG,2855
conf/sigmetrics/ZhengN10,DBLP,3062
9618714,CorpusId,635
2139578808,MAG,3577
10.1016/0305-0491(82)90414-X,DOI,2387
2102403605,MAG,3519
10.1137/1.9781611973082.62,DOI,248
conf/oopsla/DechevS09,DBLP,3571
1991691583,MAG,1981
10.1137/1.9781611975031.133,DOI,716
conf/jcdl/IpeirotisGS01,DBLP,84
10.1145/1559795.1559803,DOI,272
conf/pods/AfratiPPRSU86,DBLP,567
2085426418,MAG,1007
10.1002/(SICI)1097-0304(199812)45:4<462::AID-CCD28>3.0.CO;2-A,DOI,650
37507776,PubMed,2778
294509,CorpusId,2770
1023433,CorpusId,846
212675438,CorpusId,1564
10.1007/s11263-015-0812-2,DOI,3764
263398328,CorpusId,1258
1531274257,MAG,822
10.1023/A:1009726428407,DOI,428
10.1016/j.ijpvp.2022.104868,DOI,2903
45249801,CorpusId,2464
10.1007/s00453-016-0171-6,DOI,3408
conf/nips/BleiM07,DBLP,1829
10239966,CorpusId,121
22085162,CorpusId,1001
11706006,PubMed,2872
2952810678,MAG,2981
journals/mms/MacIntyreF96,DBLP,2691
9969815,PubMedCentral,2893
2760080258,MAG,3402
conf/stoc/PapadimitriouS76,DBLP,639
2888017428,MAG,1915
10.1145/1557019.1557044,DOI,1795
24802878,CorpusId,2335
2242572581,MAG,2626
13472461,CorpusId,915
32676114,PubMed,2174
2097437469,MAG,782
1993508000,MAG,3463
10.1109/TNS.1986.4337062,DOI,1490
27733572,PubMed,2193
2116544254,MAG,68
journals/toit/AgichteinLG04,DBLP,57
10.1189/jlb.70.5.783,DOI,2285
28673917,PubMed,3240
1518674704,MAG,328
10.1002/eji.200737986,DOI,2840
2102836442,MAG,475
2559989503,MAG,10
10.1145/1240624.1240672,DOI,2562
2138107145,MAG,1771
26178705,CorpusId,897
2209.04528,ArXiv,664
1563577400,MAG,845
10.1145/1774088.1774537,DOI,3558
2018574446,MAG,1997
conf/cchi/LuFFZD14,DBLP,2480
26071445,PubMed,1708
10.4230/LIPIcs.ECOOP.2015.1,DOI,3537
conf/icde/JainDG08,DBLP,41
conf/stoc/AhoUY83,DBLP,909
220713182,CorpusId,3721
2079604161,MAG,337
conf/www/GravanoIKS03,DBLP,68
journals/jc/HirschPV89,DBLP,538
conf/pods/Cosmadakis83a,DBLP,579
230524097,CorpusId,3714
18466286,CorpusId,2516
conf/visualization/BeshersF92,DBLP,2731
10.1371/journal.pone.0132094,DOI,3264
10.1038/JID.2015.366,DOI,2797
10.1111/btp.12572,DOI,3224
22197693,PubMed,2812
10.1016/j.anbehav.2006.10.012,DOI,3306
1561243489,MAG,884
10.1007/BF01117239,DOI,2351
7161001,CorpusId,3455
2141212031,MAG,1271
10.1145/154766.155375,DOI,3642
10.1109/ismar.2010.5643530,DOI,2526
1572428987,MAG,2336
10.1109/71.329674,DOI,127
10.1145/375735.376036,DOI,3476
10.14778/2536258.2536259,DOI,17
conf/ifip5-7/FuCL18,DBLP,1908
10.1007/3-540-45643-0,DOI,3469
2212.07016,ArXiv,3689
229285731,CorpusId,3718
1610.09787,ArXiv,1664
10.4338/ACI-2015-10-RA-0130,DOI,2461
22031821,PubMed,2822
171006538,MAG,3054
2089810121,MAG,613
18999821,PubMed,1197
3105078,CorpusId,187
10.1109/TNSE.2018.2837894,DOI,718
15552798,CorpusId,206
10.1007/BF00709157,DOI,860
10.1145/1811039.1811057,DOI,3059
1975986320,MAG,2852
12243737,CorpusId,2193
10.1007/3-540-69346-7_12,DOI,3502
conf/ph/WilcoxFEVT14,DBLP,2479
1997896809,MAG,623
27586825,CorpusId,194
10.1007/978-0-387-35394-4_4,DOI,806
2139174838,MAG,3432
conf/gpce/PirkelbauerSS07,DBLP,3588
10.1145/62.322425,DOI,900
conf/vr/BenkoIF05,DBLP,2581
2100343512,MAG,1308
journals/jacm/BleiGJ10,DBLP,1824
10.4049/JIMMUNOL.177.8.4991,DOI,2854
3034764327,MAG,2931
16678765,CorpusId,1004
249889933,CorpusId,3698
10.1016/j.jctb.2020.05.008,DOI,701
2402632249,MAG,1686
27493780,PubMed,3250
conf/innovations/PapadimitriouV10,DBLP,268
2612983907,MAG,189
34279966,CorpusId,1919
journals/jim/ChienZL14,DBLP,1957
3099841112,MAG,3383
2789198060,MAG,3768
conf/wea/QiuSZ16,DBLP,3411
10.1136/thx.2008.107821,DOI,2238
17475854,CorpusId,3331
2298175,CorpusId,500
10.1145/301250.301430,DOI,3482
2210.07183,ArXiv,3701
10.4230/LIPIcs.APPROX/RANDOM.2021.12,DOI,3383
1502964532,MAG,277
10.1109/ICSM.2012.6405259,DOI,3552
10.1103/PHYSREVLETT.64.172,DOI,1461
2394568797,MAG,1666
10.1103/PHYSREVLETT.87.251805,DOI,1414
conf/siggraph/HollerCFRT98,DBLP,2677
2354755,CorpusId,1674
10.1145/1344411.1344412,DOI,39
14469394,CorpusId,792
17106417,CorpusId,1038
2088275988,MAG,1920
2788036042,MAG,1596
231629471,CorpusId,3188
13632401,CorpusId,585
2009849957,MAG,1724
10.3390/ijms22147409,DOI,2165
149690414,CorpusId,3746
conf/auic/Feiner07,DBLP,2564
journals/aai/HallawayFH04,DBLP,2607
35701923,PubMed,3321
1645118,CorpusId,3134
32141700,CorpusId,2640
10.1002/jgt.3190150305,DOI,507
32939962,CorpusId,1945
10.1016/0028-3908(92)90164-K,DOI,1014
conf/wsc/ChienCW16,DBLP,1937
45671019,CorpusId,2468
2112692031,MAG,2530
10.1145/605397.605408,DOI,3320
2160282650,MAG,833
10.1109/MCG.1985.276329,DOI,2768
23024798,PubMed,2222
26604591,CorpusId,3635
32990354,PubMed,2178
journals/amai/UllmanY91,DBLP,876
journals/jcss/PapadimitriouY97,DBLP,852
810436313,MAG,220
10.1016/j.cie.2017.09.023,DOI,1919
journals/cga/BeshersF93,DBLP,2721
250607754,CorpusId,153
76930416,MAG,1748
1696168350,MAG,1914
6301625,PubMedCentral,2184
10.1189/jlb.5A0616-258R,DOI,2193
18764100,PubMed,1236
808705415,MAG,990
25647555,CorpusId,1014
53896395,CorpusId,721
1985751693,MAG,3338
journals/corr/abs-2003-04948,DBLP,1560
73725045,CorpusId,708
11712300,CorpusId,1960
1566130198,MAG,3107
journals/jodl/BaldonadoCGP97,DBLP,114
10502039,PubMed,2289
9566932,CorpusId,770
1774722526,MAG,1461
3315957,CorpusId,1635
conf/iui/SeligmannF93,DBLP,2720
2053739815,MAG,2833
18518441,PubMed,1249
101250378,MAG,2630
conf/usenix/WengHNY21,DBLP,3004
10.4230/LIPIcs.CCC.2023.21,DOI,691
10.1145/2451116.2451130,DOI,3040
10.1016/j.jaci.2012.06.044,DOI,2807
38370461,CorpusId,3516
7497131,PubMed,3511
10.1109/ISMAR.2012.6402528,DOI,2493
1998103843,MAG,2021
2169751147,MAG,1717
0711.0319,ArXiv,1278
4303760,CorpusId,1609
2806673832,MAG,710
conf/slte/XuVMTM07,DBLP,43
2054524518,MAG,3441
10.1145/2465769.2465774,DOI,261
0810.3581,ArXiv,764
8634249,PubMed,2883
1909.03478,ArXiv,3389
10.1145/1111037.1111064,DOI,3599
9219369,CorpusId,3475
2050908220,MAG,2377
49742003,CorpusId,1599
2438334786,MAG,661
10.1002/0471684228.egp12331,DOI,3012
conf/iwpec/GaspersPST16,DBLP,198
523464,CorpusId,9
33968321,CorpusId,3657
1569980,CorpusId,2488
10.1145/3442381.3449800,DOI,1546
1340025,CorpusId,1981
2027039566,MAG,2879
conf/innovations/PapadimitriouV19,DBLP,177
10.1145/2959100.2959182,DOI,1658
2077944048,MAG,521
31135413,CorpusId,2979
2072782111,MAG,520
2088096179,MAG,1999
10.1016/j.ijppaw.2020.05.005,DOI,3206
11905108,PubMed,2633
25852285,CorpusId,2408
2265079331,MAG,2572
204800748,CorpusId,1061
215824810,CorpusId,1815
1618619778,MAG,2854
2160380549,MAG,1701
conf/icra/DearKTC15,DBLP,1035
33452844,PubMed,3198
256491205,CorpusId,2892
conf/vldb/GravanoG97,DBLP,113
2642647,CorpusId,2385
78374,CorpusId,739
conf/sigmod/IpeirotisAJG06,DBLP,49
10.1109/ISMAR.2011.6092386,DOI,2510
2794676431,MAG,740
8673841,CorpusId,2155
conf/icml/BleiL06,DBLP,1840
10.1007/978-3-642-32147-4_3,DOI,243
2083240921,MAG,1015
10.1137/0206005,DOI,635
10.1145/2541940.2541972,DOI,3036
journals/ipl/JohnsonP88,DBLP,886
2107058913,MAG,1218
journals/corr/DaskalakisP13,DBLP,237
10.1016/j.astropartphys.2020.102480,DOI,1054
7801744,PubMedCentral,3715
1002.4665,ArXiv,1815
37288191,CorpusId,3650
3001231125,MAG,962
2221553715,MAG,83
3035227709,MAG,3532
212020,PubMed,2400
1996928355,MAG,3065
6121661,PubMed,2387
10.1145/3244842,DOI,2508
journals/presence/HenryYHMF92,DBLP,2739
1996415909,MAG,2351
246904808,CorpusId,1521
31633620,PubMed,970
121863,CorpusId,3049
2986892523,MAG,1273
13478681,CorpusId,877
27857078,CorpusId,2252
33510209,CorpusId,1309
conf/focs/Papadimitriou83,DBLP,585
8868740,CorpusId,3553
10.1016/0002-9149(94)90925-3,DOI,654
10.1109/ISIT.2009.5205612,DOI,2145
18517934,PubMed,1195
10.1038/labinvest.2015.77,DOI,2798
25304578,MAG,565
1636406,CorpusId,1689
10.4230/LIPIcs.ITCS.2021.59,DOI,703
journals/datamine/KleinbergPR98,DBLP,428
2178699190,MAG,461
conf/sofsem/PirkelbauerDS10,DBLP,3568
75287472,CorpusId,2234
1202.4798,ArXiv,732
52100010,CorpusId,1905
10.1137/S009753979222676X,DOI,3528
1898319,CorpusId,1337
15738158,CorpusId,1701
1511171521,MAG,2674
146048311,CorpusId,2183
conf/www/KimBN06,DBLP,3097
28133083,CorpusId,2869
10.1161/01.CIR.92.3.311,DOI,651
5325750,CorpusId,587
2132237034,MAG,2603
2423610151,MAG,212
journals/cga/BellFH02,DBLP,2638
