paper_id,title,abstract,date_published,url
2360,Granulocyte‐macrophage colony‐stimulating factor (GM‐CSF) primes the respiratory burst and stimulates protein biosynthesis in human neutrophils,,1989-10-09,https://www.semanticscholar.org/paper/e2cf681775445883e3df1d9595f28a43732e5c62,FEBS Letters
2663,Augmented Reality Exploring MARS: developing indoor and outdoor user interfaces to a mobile augmented reality system,"We describe an experimental mobile augmented reality system (MARS) testbed that employs di!erent user interfaces to allow outdoor and indoor users to access and manage information that is spatially registered with the real world. Outdoor users can experience spatialized multimedia presentations that are presented on a head-tracked, see-through, head-worn display used in conjunction with a hand-held pen-based computer. Indoor users can get an overview of the outdoor scene and communicate with outdoor users through a desktop user interface or a head- and hand-tracked immersive augmented reality user interface. ( 1999 Elsevier Science Limited. All rights reserved.",,https://www.semanticscholar.org/paper/83413d90cc51e6275275f59edf313b839a2a3135,
1969,Call for papers,,,https://www.semanticscholar.org/paper/a9e4d25fa612624fe66304c765b848be05054ad8,
1066,Search for the Flavor-Changing Neutral Current Decay Bs0 âƒTM Î1⁄4+Î1⁄4- in ppÌ– Collisions at â‹ıs = 1.96 TeV with the D0 Detector,,,https://www.semanticscholar.org/paper/e601796811683b603ef79671744fe81f04825886,
2342,Inhibition of neutrophil oxidant secretion by D-penicillamine: scavenging of H2O2 and HOCl.,"D-Penicillamine inhibited oxidant secretion from human neutrophils after activation by the chemotactic peptide N-formyl-methionyl-leucyl-phenylalanine (fMet-Leu-Phe), as assessed by luminol dependent chemiluminescence. In contrast, this drug had little effect on either intracellular oxidant production or lucigenin dependent chemiluminescence activated by the same agonist. The drug was shown to scavenge both H2O2 and HOCl in a cell free luminol chemiluminescence system, though its ability to scavenge HOCl was greater than that for H2O2. Both these oxidants could oxidise the drug, but again HOCl was more potent than H2O2. When D-penicillamine was oxidised by exposure to H2O2 it could no longer serve as a scavenger of secreted oxidants from neutrophils. These data suggest that in vivo the preferential scavenging of HOCl may be important under pathological conditions where secreted myeloperoxidase may be functional.",1992-03-01,https://www.semanticscholar.org/paper/e4ef55269d60c75538951cf5ae2d5ae5afdbb26c,Annals of the Rheumatic Diseases
3468,Approximation Algorithms for Single-Source Unsplittable Flow,"In the single-source unsplittable flow problem, we are given a network G, a source vertex s, and k commodities with sinks ti and real-valued demands $\rho_i,$ $1\leq i \leq k.$ We seek to route the demand $\rho_i$ of each commodity i along a single s-ti flow path so that the total flow routed across any edge e is bounded by the edge capacity ue. The conceptual difficulty of this NP-hard problem arises from combining packing constraints due to the existence of capacities with path selection in a graph of arbitrary topology. In this paper we give a generic framework, which yields approximation algorithms that are simpler than those previously known and achieve significant improvements upon the approximation ratios. Our framework, with appropriate subroutines, applies to all optimization versions previously considered and, unlike previous work, treats in a unified manner directed and undirected graphs. We provide extensions of our algorithms which yield the best possible approximation guarantees for restricted sets of demand values and an associated scheduling problem.",2002-03-01,https://www.semanticscholar.org/paper/4bff0aba150b151b329915f028ce66e1f7b831ef,SIAM journal on computing (Print)
1854,Integrating Topics and Syntax,"Statistical approaches to language learning typically focus on either short-range syntactic dependencies or long-range semantic dependencies between words. We present a generative model that uses both kinds of dependencies, and can be used to simultaneously find syntactic classes and semantic topics despite having no representation of syntax or semantics beyond statistical dependency. This model is competitive on tasks like part-of-speech tagging and document classification with models that exclusively use short- and long-range dependencies respectively.",2004-12-01,https://www.semanticscholar.org/paper/0ecc5ffeae38689dd2fe6ed4c32a6745744d7641,Neural Information Processing Systems
1193,Analysis of the low-energy electron-recoil spectrum of the CDMS experiment,"We report on the analysis of the low-energy electron-recoil spectrum from the CDMS II experiment using data with an exposure of 443.2 kg-days. The analysis provides details on the observed counting rate and possible background sources in the energy range of 2–8.5 keV. We find no significant excess of a peaked contribution to the total counting rate above the background model, and compare this observation to the recent DAMA results. In the framework of a conversion of a dark matter particle into electromagnetic energy, our 90% confidence level upper limit of 0.246  events/kg/day at 3.15 keV is lower than the total rate above background observed by DAMA. In absence of any specific particle physics model to provide the scaling in cross section between NaI and Ge, we assume a Z2 scaling. With this assumption the observed rate in DAMA remains higher than the upper limit in CDMS. Under the conservative assumption that the modulation amplitude is 6% of the total rate we obtain upper limits on the modulation amplitude a factor of ~2 lower than observed by DAMA, constraining some possible interpretations of this modulation.",2009-07-09,https://www.semanticscholar.org/paper/ffe7a12a9ce695ee5b36664da29539aae2d6bb5a,
519,A linear programming approach to reasoning about probabilities,,1990-09-01,https://www.semanticscholar.org/paper/ed253d8aa572b36ee25ea2e6a9c034a8ac14231e,Annals of Mathematics and Artificial Intelligence
2212,RNA-Seq Reveals Activation of Both Common and Cytokine-Specific Pathways following Neutrophil Priming,"Neutrophils are central to the pathology of inflammatory diseases, where they can damage host tissue through release of reactive oxygen metabolites and proteases, and drive inflammation via secretion of cytokines and chemokines. Many cytokines, such as those generated during inflammation, can induce a similar “primed” phenotype in neutrophils, but it is unknown if different cytokines utilise common or cytokine-specific pathways to induce these functional changes. Here, we describe the transcriptomic changes induced in control human neutrophils during priming in vitro with pro-inflammatory cytokines (TNF-α and GM-CSF) using RNA-seq. Priming led to the rapid expression of a common set of transcripts for cytokines, chemokines and cell surface receptors (CXCL1, CXCL2, IL1A, IL1B, IL1RA, ICAM1). However, 580 genes were differentially regulated by TNF-α and GM-CSF treatment, and of these 58 were directly implicated in the control of apoptosis. While these two cytokines both delayed apoptosis, they induced changes in expression of different pro- and anti-apoptotic genes. Bioinformatics analysis predicted that these genes were regulated via differential activation of transcription factors by TNF-α and GM-CSF and these predictions were confirmed using functional assays: inhibition of NF-κB signalling abrogated the protective effect of TNF-α (but not that of GM-CSF) on neutrophil apoptosis, whereas inhibition of JAK/STAT signalling abrogated the anti-apoptotic effect of GM-CSF, but not that of TNF-α (p<0.05). These data provide the first characterisation of the human neutrophil transcriptome following GM-CSF and TNF-α priming, and demonstrate the utility of this approach to define functional changes in neutrophils following cytokine exposure. This may provide an important, new approach to define the molecular properties of neutrophils after in vivo activation during inflammation.",2013-03-06,https://www.semanticscholar.org/paper/0289216b0961ad16d91f448e12840dfce8de1f63,PLoS ONE
1853,Correlated Topic Models,"Topic models, such as latent Dirichlet allocation (LDA), can be useful tools for the statistical analysis of document collections and other discrete data. The LDA model assumes that the words of each document arise from a mixture of topics, each of which is a distribution over the vocabulary. A limitation of LDA is the inability to model topic correlation even though, for example, a document about genetics is more likely to also be about disease than x-ray astronomy. This limitation stems from the use of the Dirichlet distribution to model the variability among the topic proportions. In this paper we develop the correlated topic model (CTM), where the topic proportions exhibit correlation via the logistic normal distribution [1]. We derive a mean-field variational inference algorithm for approximate posterior inference in this model, which is complicated by the fact that the logistic normal is not conjugate to the multinomial. The CTM gives a better fit than LDA on a collection of OCRed articles from the journal Science. Furthermore, the CTM provides a natural way of visualizing and exploring this and other unstructured data sets.",2005-12-05,https://www.semanticscholar.org/paper/e49da956b23ed295541c80939d4a1261d0a1022f,Neural Information Processing Systems
2392,Oscillatory accumulation of total cellular protein in synchronous cultures of Candida utilis,,1981-11-01,https://www.semanticscholar.org/paper/38c3c1aaccad97193578bdc435584f7ebfb9aac6,
2869,Critical role of galectin-3 in phagocytosis by macrophages.,"Galectin-3 is a member of a large family of animal lectins. This protein is expressed abundantly by macrophages, but its function in this cell type is not well understood. We have studied the effect of galectin-3 gene targeting on phagocytosis, a major function of macrophages. Compared with wild-type macrophages, galectin-3-deficient (gal3-/-) cells exhibited reduced phagocytosis of IgG-opsonized erythrocytes and apoptotic thymocytes in vitro. In addition, gal3-/- mice showed attenuated phagocytic clearance of apoptotic thymocytes by peritoneal macrophages in vivo. These mice also exhibited reduced IgG-mediated phagocytosis of erythrocytes by Kupffer cells in a murine model of autoimmune hemolytic anemia. Additional experiments indicate that extracellular galectin-3 does not contribute appreciably to the phagocytosis-promoting function of this protein. Confocal microscopic analysis of macrophages containing phagocytosed erythrocytes revealed localization of galectin-3 in phagocytic cups and phagosomes. Furthermore, gal3-/- macrophages exhibited a lower degree of actin rearrangement upon Fcgamma receptor crosslinkage. These results indicate that galectin-3 contributes to macrophage phagocytosis through an intracellular mechanism. Thus, galectin-3 may play an important role in both innate and adaptive immunity by contributing to phagocytic clearance of microorganisms and apoptotic cells.",2003-08-01,https://www.semanticscholar.org/paper/f5b1a2f3d2fa0dc01004d9f35721b85df1c1d1d5,Journal of Clinical Investigation
2854,Role of galectin-3 in mast cell functions: galectin-3-deficient mast cells exhibit impaired mediator release and defective JNK expression.,"Galectin-3 is a member of the beta-galactoside-binding animal lectin family expressed in various cell types, including mast cells. To determine the role of galectin-3 in the function of mast cells, we studied bone marrow-derived mast cells (BMMC) from wild-type (gal3(+/+)) and galectin-3-deficient (gal3(-/-)) mice. Cells from the two genotypes showed comparable expression of IgE receptor and c-Kit. However, upon activation by FcepsilonRI cross-linkage, gal3(-/-) BMMC secreted a significantly lower amount of histamine as well as the cytokine IL-4, compared with gal3(+/+) BMMC. In addition, we found significantly reduced passive cutaneous anaphylaxis reactions in gal3(-/-) mice compared with gal3(+/+) mice. These results indicate that there is a defect in the response of mast cells in gal3(-/-) mice. Unexpectedly, we found that gal3(-/-) BMMC contained a dramatically lower basal level of JNK1 protein compared with gal3(+/+) BMMC, which is probably responsible for the lower IL-4 production. The decreased JNK1 level in gal3(-/-) BMMC is accompanied by a lower JNK1 mRNA level, suggesting that galectin-3 regulates the transcription of the JNK gene or processing of its RNA. All together, these results point to an important role of galectin-3 in mast cell biology.",2006-10-15,https://www.semanticscholar.org/paper/06bf8f3000d07d272c7612104216f9fa1b173919,Journal of Immunology
681,CitiSense: improving geospatial environmental assessment of air quality using a wireless personal exposure monitoring system,"Environmental exposures are a critical component in the development of chronic conditions such as asthma and cancer. Yet, medical and public health practitioners typically must depend on sparse regional measurements of the environment that provide macro-scale summaries. Recent projects have begun to measure an individual's exposure to these factors, often utilizing body-worn sensors and mobile phones to visualize the data. Such data, collected from many individuals and analyzed across an entire geographic region, holds the potential to revolutionize the practice of public health.
 We present CitiSense, a participatory air quality sensing system that bridges the gap between personal sensing and regional measurement to provide micro-level detail at a regional scale. In a user study of 16 commuters using CitiSense, measurements were found to vary significantly from those provided by official regional pollution monitoring stations. Moreover, applying geostatistical kriging techniques to our data allows CitiSense to infer a regional map that contains considerably greater detail than official regional summaries. These results suggest that the cumulative impact of many individuals using personal sensing devices may have an important role to play in the future of environmental measurement for public health.",2012-10-23,https://www.semanticscholar.org/paper/75eb613a3cbaa25d5fb2f7afd084d07d20af103e,Wireless Health
1609,Equation Embeddings,"We present an unsupervised approach for discovering semantic representations of mathematical equations. Equations are challenging to analyze because each is unique, or nearly unique. Our method, which we call equation embeddings, finds good representations of equations by using the representations of their surrounding words. We used equation embeddings to analyze four collections of scientific articles from the arXiv, covering four computer science domains (NLP, IR, AI, and ML) and $\sim$98.5k equations. Quantitatively, we found that equation embeddings provide better models when compared to existing word embedding approaches. Qualitatively, we found that equation embeddings provide coherent semantic representations of equations and can capture semantic similarity to other equations and to words.",2018-03-24,https://www.semanticscholar.org/paper/b495ea6d5bcabdb757371a7cb4ce6bfda4df93c6,arXiv.org
2433,SpaceTokens: Interactive Map Widgets for Location-centric Interactions,"Map users often need to interact repetitively with multiple important locations. For example, a traveler may frequently check her hotel or a train station on a map, use them to localize an unknown location, or investigate routes involving them. Ironically, these location-centric tasks cannot be performed using locations directly; users must instead pan and zoom the map or use a menu to access locations. We propose SpaceTokens, interactive widgets that act as clones of locations, and which users can create and place on map edges like virtual whiteboard magnets. SpaceTokens make location a first-class citizen of map interaction. They empower users to rapidly perform location-centric tasks directly using locations: users can select combinations of on-screen locations and SpaceTokens to control the map window, or connect them to create routes. Participants in a study overwhelmingly preferred a SpaceTokens prototype over Google Maps on identical smartphones for the majority of tasks.",2018-04-21,https://www.semanticscholar.org/paper/376a65003a650c8c09199a7561a16e49bdfea63e,International Conference on Human Factors in Computing Systems
406,Novel Computational Approaches to Information Retrieval and Data Mining (Abstract),,1999-01-10,https://www.semanticscholar.org/paper/5d051d08e56b18c0a88d630f7cdaa5f60c72043e,International Conference on Database Theory
420,Planar map graphs,"We introduce and study a modi ed notion of planarity, in which two regions of a map are considered adjacent when they share any point of their boundaries (not an edge, as standard planarity requires). We seek to characterize the abstract graphs realized by such map adjacencies. We prove some preliminary properties of such graphs, and give a polynomial time algorithm for the following restricted problem: given an abstract graph, decide whether it is realized by a map in which at most four regions meet at any point. The general recognition problem remains open.",1998-05-23,https://www.semanticscholar.org/paper/53ba3ac19073a87241506b2202f98ad439a33c84,Symposium on the Theory of Computing
1354,Search for Wb b and WH Production in p p Collisions at s p 1 : 96 TeV,"V. M. Abazov, B. Abbott, M. Abolins, B. S. Acharya, M. Adams, T. Adams, M. Agelou, J.-L. Agram, S. H. Ahn, M. Ahsan, G. D. Alexeev, G. Alkhazov, A. Alton, G. Alverson, G. A. Alves, M. Anastasoaie, S. Anderson, B. Andrieu, Y. Arnoud, A. Askew, B. Åsman, O. Atramentov, C. Autermann, C. Avila, F. Badaud, A. Baden, B. Baldin, P. W. Balm, S. Banerjee, E. Barberis, P. Bargassa, P. Baringer, C. Barnes, J. Barreto, J. F. Bartlett, U. Bassler, D. Bauer, A. Bean, S. Beauceron, M. Begel, A. Bellavance, S. B. Beri, G. Bernardi, R. Bernhard,* I. Bertram, M. Besançon, R. Beuselinck, V. A. Bezzubov, P. C. Bhat, V. Bhatnagar, M. Binder, K. M. Black, I. Blackler, G. Blazey, F. Blekman, S. Blessing, D. Bloch, U. Blumenschein, A. Boehnlein, O. Boeriu, T. A. Bolton, F. Borcherding, G. Borissov, K. Bos, T. Bose, A. Brandt, R. Brock, G. Brooijmans, A. Bross, N. J. Buchanan, D. Buchholz, M. Buehler, V. Buescher, S. Burdin, T. H. Burnett, E. Busato, J. M. Butler, J. Bystricky, W. Carvalho, B. C. K. Casey, N. M. Cason, H. Castilla-Valdez, S. Chakrabarti, D. Chakraborty, K. M. Chan, A. Chandra, D. Chapin, F. Charles, E. Cheu, L. Chevalier, D. K. Cho, S. Choi, T. Christiansen, L. Christofek, D. Claes, B. Clément, C. Clément, Y. Coadou, M. Cooke, W. E. Cooper, D. Coppage, M. Corcoran, J. Coss, A. Cothenet, M.-C. Cousinou, S. Crépé-Renaudin, M. Cristetiu, M. A. C. Cummings, D. Cutts, H. da Motta, B. Davies, G. Davies, G. A. Davis, K. De, P. de Jong, S. J. de Jong, E. De La Cruz-Burelo, C. De Oliveira Martins, S. Dean, F. Déliot, P. A. Delsart, M. Demarteau, R. Demina, P. Demine, D. Denisov, S. P. Denisov, S. Desai, H. T. Diehl, M. Diesburg, M. Doidge, H. Dong, S. Doulas, L. Duflot, S. R. Dugad, A. Duperrin, J. Dyer, A. Dyshkant, M. Eads, D. Edmunds, T. Edwards, J. Ellison, J. Elmsheuser, J. T. Eltzroth, V. D. Elvira, S. Eno, P. Ermolov, O. V. Eroshin, J. Estrada, D. Evans, H. Evans, A. Evdokimov, V. N. Evdokimov, J. Fast, S. N. Fatakia, L. Feligioni, T. Ferbel, F. Fiedler, F. Filthaut, W. Fisher, H. E. Fisk, M. Fortner, H. Fox, W. Freeman, S. Fu, S. Fuess, T. Gadfort, C. F. Galea, E. Gallas, E. Galyaev, C. Garcia, A. Garcia-Bellido, J. Gardner, V. Gavrilov, P. Gay, D. Gelé, R. Gelhaus, K. Genser, C. E. Gerber, Y. Gershtein, G. Ginther, T. Golling, B. Gómez, K. Gounder, A. Goussiou, P. D. Grannis, S. Greder, H. Greenlee, Z. D. Greenwood, E. M. Gregores, Ph. Gris, J.-F. Grivaz, L. Groer, S. Grünendahl, M. W. Grünewald, S. N. Gurzhiev, G. Gutierrez, P. Gutierrez, A. Haas, N. J. Hadley, S. Hagopian, I. Hall, R. E. Hall, C. Han, L. Han, K. Hanagaki, K. Harder, R. Harrington, J. M. Hauptman, R. Hauser, J. Hays, T. Hebbeker, D. Hedin, J. M. Heinmiller, A. P. Heinson, U. Heintz, C. Hensel, G. Hesketh, M. D. Hildreth, R. Hirosky, J. D. Hobbs, B. Hoeneisen, M. Hohlfeld, S. J. Hong, R. Hooper, P. Houben, Y. Hu, J. Huang, I. Iashvili, R. Illingworth, A. S. Ito, S. Jabeen, M. Jaffré, S. Jain, V. Jain, K. Jakobs, A. Jenkins, R. Jesik, K. Johns, M. Johnson, A. Jonckheere, P. Jonsson, H. Jöstlein, A. Juste, M. M. Kado, D. Käfer, W. Kahl, S. Kahn, E. Kajfasz, A. M. Kalinin, J. Kalk, D. Karmanov, J. Kasper, D. Kau, R. Kehoe, S. Kermiche, S. Kesisoglou, A. Khanov, A. Kharchilava, Y. M. Kharzheev, K. H. Kim, B. Klima, M. Klute, J. M. Kohli, M. Kopal, V. M. Korablev, J. Kotcher, B. Kothari, A. Koubarovsky, A. V. Kozelov, J. Kozminski, S. Krzywdzinski, S. Kuleshov, Y. Kulik, S. Kunori, A. Kupco, T. Kurča, S. Lager, N. Lahrichi, G. Landsberg, J. Lazoflores, A.-C. Le Bihan, P. Lebrun, S. W. Lee, W. M. Lee, A. Leflat, F. Lehner,* C. Leonidopoulos, P. Lewis, J. Li, Q. Z. Li, J. G. R. Lima, D. Lincoln, S. L. Linn, J. Linnemann, V. V. Lipaev, R. Lipton, L. Lobo, A. Lobodenko, M. Lokajicek, A. Lounis, H. J. Lubatti, L. Lueking, M. Lynker, A. L. Lyon, A. K. A. Maciel, R. J. Madaras, P. Mättig, A. Magerkurth, A.-M. Magnan, N. Makovec, P. K. Mal, S. Malik, V. L. Malyshev, H. S. Mao, Y. Maravin, M. Martens, S. E. K. Mattingly, A. A. Mayorov, R. McCarthy, R. McCroskey, D. Meder, H. L. Melanson, A. Melnitchouk, M. Merkin, K. W. Merritt, A. Meyer, H. Miettinen, D. Mihalcea, J. Mitrevski, N. Mokhov, J. Molina, N. K. Mondal, H. E. Montgomery, R. W. Moore, G. S. Muanza, M. Mulders, Y. D. Mutaf, E. Nagy, M. Narain, N. A. Naumann, H. A. Neal, J. P. Negret, S. Nelson, P. Neustroev, C. Noeding, A. Nomerotski, S. F. Novaes, T. Nunnemann, E. Nurse, V. O’Dell, D. C. O’Neil, V. Oguri, N. Oliveira, N. Oshima, G. J. Otero y Garzón, P. Padley, N. Parashar, J. Park, S. K. Park, J. Parsons, R. Partridge, N. Parua, A. Patwa, P. M. Perea, E. Perez, O. Peters, P. Pétroff, M. Petteni, L. Phaf, R. Piegaia, P. L. M. Podesta-Lerma, V. M. Podstavkov, Y. Pogorelov, B. G. Pope, W. L. Prado da Silva, H. B. Prosper, S. Protopopescu, M. B. Przybycien, J. Qian, A. Quadt, B. Quinn, K. J. Rani, P. A. Rapidis, P. N. Ratoff, N. W. Reay, S. Reucroft, M. Rijssenbeek,",,https://www.semanticscholar.org/paper/a4fddc5b454440ab88b873a8978326f3de76c1d5,
1596,Dynamic Embeddings for Language Evolution,"Word embeddings are a powerful approach for unsupervised analysis of language. Recently, Rudolph et al. developed exponential family embeddings, which cast word embeddings in a probabilistic framework. Here, we develop dynamic embeddings, building on exponential family embeddings to capture how the meanings of words change over time. We use dynamic embeddings to analyze three large collections of historical texts: the U.S. Senate speeches from 1858 to 2009, the history of computer science ACM abstracts from 1951 to 2014, and machine learning papers on the ArXiv from 2007 to 2015. We find dynamic embeddings provide better fits than classical embeddings and capture interesting patterns about how language changes.",2018-04-10,https://www.semanticscholar.org/paper/417acb6b197d8f81368e67b63a9e280288f30599,The Web Conference
3518,A New Approach to the Minumum Cut Problem,,,https://www.semanticscholar.org/paper/ca5e4c19c4f72d722a62e5b79b817992b0623649,
2485,"Spatial Computing ∗ : Accomplishments , Opportunities , and Research Needs","We present a perspective on the societal accomplishments, recent cultural shifts, challenges, and opportunities in spatial computing based on the discussions at the 2012 Computing Community Consortium (CCC) visioning workshop, “From GPS and Virtual Globes to Spatial Computing – 2020,” held at the National Academies’ Keck Center to assess interdisciplinary developments and research challenges in spatial computing. In this article, we first provide detailed examples of transformative accomplishments resulting from spatial computing research. We then discuss the cultural shift resulting from the deep integration of spatial computing technologies into the everyday lives of citizens. This integration has presented a number of short-term opportunities for new developments in spatial computing along with long-term research needs to further transform our society.",,https://www.semanticscholar.org/paper/672c5920aacd1bcdfa79fc0005a8e33d2fe7402d,
1188,Determination of the strong coupling constant from the inclusive jet cross section in p p collisions at ffiffi s p 1⁄4 1 : 96 TeV,"V.M. Abazov, B. Abbott, M. Abolins, B. S. Acharya, M. Adams, T. Adams, E. Aguilo, M. Ahsan, G.D. Alexeev, G. Alkhazov, A. Alton,* G. Alverson, G. A. Alves, L. S. Ancu, M. Aoki, Y. Arnoud, M. Arov, A. Askew, B. Åsman, O. Atramentov, C. Avila, J. BackusMayes, F. Badaud, L. Bagby, B. Baldin, D.V. Bandurin, S. Banerjee, E. Barberis, A.-F. Barfuss, P. Baringer, J. Barreto, J. F. Bartlett, U. Bassler, D. Bauer, S. Beale, A. Bean, M. Begalli, M. Begel, C. Belanger-Champagne, L. Bellantoni, J. A. Benitez, S. B. Beri, G. Bernardi, R. Bernhard, I. Bertram, M. Besançon, R. Beuselinck, V.A. Bezzubov, P. C. Bhat, V. Bhatnagar, G. Blazey, S. Blessing, K. Bloom, A. Boehnlein, D. Boline, T. A. Bolton, E. E. Boos, G. Borissov, T. Bose, A. Brandt, R. Brock, G. Brooijmans, A. Bross, D. Brown, X. B. Bu, D. Buchholz, M. Buehler, V. Buescher, V. Bunichev, S. Burdin, T. H. Burnett, C. P. Buszello, P. Calfayan, B. Calpas, S. Calvet, E. Camacho-Pérez, J. Cammin, M.A. Carrasco-Lizarraga, E. Carrera, W. Carvalho, B. C. K. Casey, H. Castilla-Valdez, S. Chakrabarti, D. Chakraborty, K.M. Chan, A. Chandra, E. Cheu, S. Chevalier-Théry, D. K. Cho, S.W. Cho, S. Choi, B. Choudhary, T. Christoudias, S. Cihangir, D. Claes, J. Clutter, M. Cooke, W. E. Cooper, M. Corcoran, F. Couderc, M.-C. Cousinou, D. Cutts, M. Ćwiok, A. Das, G. Davies, K. De, S. J. de Jong, E. De La Cruz-Burelo, K. DeVaughan, F. Déliot, M. Demarteau, R. Demina, D. Denisov, S. P. Denisov, S. Desai, H. T. Diehl, M. Diesburg, A. Dominguez, T. Dorland, A. Dubey, L. V. Dudko, L. Duflot, D. Duggan, A. Duperrin, S. Dutt, A. Dyshkant, M. Eads, D. Edmunds, J. Ellison, V. D. Elvira, Y. Enari, S. Eno, H. Evans, A. Evdokimov, V.N. Evdokimov, G. Facini, A.V. Ferapontov, T. Ferbel, F. Fiedler, F. Filthaut, W. Fisher, H. E. Fisk, M. Fortner, H. Fox, S. Fuess, T. Gadfort, C. F. Galea, A. Garcia-Bellido, V. Gavrilov, P. Gay, W. Geist, W. Geng, D. Gerbaudo, C. E. Gerber, Y. Gershtein, D. Gillberg, G. Ginther, G. Golovanov, B. Gómez, A. Goussiou, P. D. Grannis, S. Greder, H. Greenlee, Z. D. Greenwood, E.M. Gregores, G. Grenier, Ph. Gris, J.-F. Grivaz, A. Grohsjean, S. Grünendahl, M.W. Grünewald, F. Guo, J. Guo, G. Gutierrez, P. Gutierrez, A. Haas,70,x P. Haefner, S. Hagopian, J. Haley, I. Hall, R. E. Hall, L. Han, K. Harder, A. Harel, J.M. Hauptman, J. Hays, T. Hebbeker, D. Hedin, J. G. Hegeman, A. P. Heinson, U. Heintz, C. Hensel, I. Heredia-De LaCruz, K. Herner, G. Hesketh, M.D. Hildreth, R. Hirosky, T. Hoang, J. D. Hobbs, B. Hoeneisen, M. Hohlfeld, S. Hossain, P. Houben, Y. Hu, Z. Hubacek, N. Huske, V. Hynek, I. Iashvili, R. Illingworth, A. S. Ito, S. Jabeen, M. Jaffré, S. Jain, K. Jakobs, D. Jamin, R. Jesik, K. Johns, C. Johnson, M. Johnson, D. Johnston, A. Jonckheere, P. Jonsson, A. Juste, E. Kajfasz, D. Karmanov, P. A. Kasper, I. Katsanos, V. Kaushik, R. Kehoe, S. Kermiche, N. Khalatyan, A. Khanov, A. Kharchilava, Y. N. Kharzheev, D. Khatidze, M.H. Kirby, M. Kirsch, J.M. Kohli, A. V. Kozelov, J. Kraus, A. Kumar, A. Kupco, T. Kurča, V. A. Kuzmin, J. Kvita, F. Lacroix, D. Lam, S. Lammers, G. Landsberg, P. Lebrun, H. S. Lee, W.M. Lee, A. Leflat, J. Lellouch, L. Li, Q. Z. Li, S.M. Lietti, J. K. Lim, D. Lincoln, J. Linnemann, V.V. Lipaev, R. Lipton, Y. Liu, Z. Liu, A. Lobodenko, M. Lokajicek, P. Love, H. J. Lubatti, R. Luna-Garcia,34,kA.L. Lyon, A. K.A. Maciel, D. Mackin, P. Mättig, R. Magaña-Villalba, P. K. Mal, S. Malik, V. L. Malyshev, Y. Maravin, B. Martin, J. Martı́nez-Ortega, R. McCarthy, C. L. McGivern, M.M. Meijer, A. Melnitchouk, L. Mendoza, D. Menezes, P. G. Mercadante, M. Merkin, A. Meyer, J. Meyer, N.K. Mondal, R.W. Moore, T. Moulik, G. S. Muanza, M. Mulhearn, O. Mundal, L. Mundim, E. Nagy, M. Naimuddin, M. Narain, R. Nayyar, H.A. Neal, J. P. Negret, P. Neustroev, H. Nilsen, H. Nogima, S. F. Novaes, T. Nunnemann, G. Obrant, D. Onoprienko, J. Orduna, N. Osman, J. Osta, R. Otec, G. J. Otero y Garzón, M. Owen, M. Padilla, P. Padley, M. Pangilinan, N. Parashar, V. Parihar, S.-J. Park, S. K. Park, J. Parsons, R. Partridge, N. Parua, A. Patwa, B. Penning, M. Perfilov, K. Peters, Y. Peters, P. Pétroff, R. Piegaia, J. Piper, M.-A. Pleier, P. L.M. Podesta-Lerma,34,{ V.M. Podstavkov, Y. Pogorelov, M.-E. Pol, P. Polozov, A.V. Popov, M. Prewitt, S. Protopopescu, J. Qian, A. Quadt, B. Quinn, M. S. Rangel, K. Ranjan, P. N. Ratoff, I. Razumov, P. Renkel, P. Rich, M. Rijssenbeek, I. Ripp-Baudot, F. Rizatdinova, S. Robinson, M. Rominsky, C. Royon, P. Rubinov, R. Ruchti, G. Safronov, G. Sajot, A. Sánchez-Hernández, M. P. Sanders, B. Sanghi, G. Savage, L. Sawyer, T. Scanlon, D. Schaile, R. D. Schamberger, Y. Scheglov, H. Schellman, T. Schliephake, S. Schlobohm, C. Schwanenberger, R. Schwienhorst, J. Sekaric, H. Severini, E. Shabalina, M. Shamim, V. Shary, A.A. Shchukin, R. K. Shivpuri, V. Simak, V. Sirotenko, P. Skubic, P. Slattery, D. Smirnov, PHYSICAL REVIEW D 80, 111107(R) (2009) RAPID COMMUNICATIONS",,https://www.semanticscholar.org/paper/e44926a9be7db74f1a6777ec8b096b6544c07e7b,
