paper_id,title,abstract,date_published,url
1755,Scalable Inference of Overlapping Communities,"We develop a scalable algorithm for posterior inference of overlapping communities in large networks. Our algorithm is based on stochastic variational inference in the mixed-membership stochastic blockmodel (MMSB). It naturally interleaves subsampling the network with estimating its community structure. We apply our algorithm on ten large, real-world networks with up to 60,000 nodes. It converges several orders of magnitude faster than the state-of-the-art algorithm for MMSB, finds hundreds of communities in large real-world networks, and detects the true communities in 280 benchmark networks with equal or better accuracy compared to other scalable algorithms.",2012-12-03,https://www.semanticscholar.org/paper/9a5eb8fa8df5d3311b27b895ea1af67b5e35f7ff,Neural Information Processing Systems
2952,Pitman Yor Diffusion Trees for Bayesian Hierarchical Clustering,"In this paper we introduce the Pitman Yor Diffusion Tree (PYDT), a Bayesian non-parametric prior over tree structures which generalises the Dirichlet Diffusion Tree [30] and removes the restriction to binary branching structure. The generative process is described and shown to result in an exchangeable distribution over data points. We prove some theoretical properties of the model including showing its construction as the continuum limit of a nested Chinese restaurant process model. We then present two alternative MCMC samplers which allow us to model uncertainty over tree structures, and a computationally efficient greedy Bayesian EM search algorithm. Both algorithms use message passing on the tree structure. The utility of the model and algorithms is demonstrated on synthetic and real world data, both continuous and binary.",2015-02-01,https://www.semanticscholar.org/paper/04981e6b2063168038c1c1aa3cc4f009892a8829,IEEE Transactions on Pattern Analysis and Machine Intelligence
3117,Improving web browsing performance on wireless pdas using thin-client computing,"Web applications are becoming increasingly popular for mobile wireless PDAs. However, web browsing on these systems can be quite slow. An alternative approach is handheld thin-client computing, in which the web browser and associated application logic run on a server, which then sends simple screen updates to thePDA for display. To assess the viability of this thin-client approach, we compare the web browsing performance of thin clients against fat clients that run the web browser locally on a PDA. Our results show that thin clients can provide better web browsing performance compared to fat clients, both in terms of speed and ability to correctly display web content. Surprisingly, thin clients are faster even when having to send more data over the network. We characterize and analyze different design choices in various thin-client systems and explain why these approaches can yield superior web browsing performance on mobile wireless PDAs.",2004-05-17,https://www.semanticscholar.org/paper/1a2ff6a4c321174d26eacbd63c8b67f48077077c,The Web Conference
679,Efficient energy management and data recovery in sensor networks using latent variables based tensor factorization,"A key factor in a successful sensor network deployment is finding a good balance between maximizing the number of measurements taken (to maintain a good sampling rate) and minimizing the overall energy consumption (to extend the network lifetime). In this work, we present a data-driven statistical model to optimize this tradeoff. Our approach takes advantage of the multivariate nature of the data collected by a heterogeneous sensor network to learn spatio-temporal patterns. These patterns enable us to employ an aggressive duty cycling policy on the individual sensor nodes, thereby reducing the overall energy consumption. Our experiments with the OMNeT++ network simulator using realistic wireless channel conditions, on data collected from two real-world sensor networks, show that we can sample just 20% of the data and can reconstruct the remaining 80% of the data with less than 9% mean error, outperforming similar techniques such is distributed compressive sampling. In addition, energy savings ranging up to 76%, depending on the sampling rate and the hardware configuration of the node.",2013-11-03,https://www.semanticscholar.org/paper/118d0304b459b4c338f5c7368187f0d7c8638a62,"International Conference on Modeling, Analysis and Simulation of Wireless and Mobile Systems"
118,STARTS: Stanford Proposal for Internet Meta-Searching (Experience Paper),,,https://www.semanticscholar.org/paper/e23529a0bf1a475db93951c93524b6af427cec4c,SIGMOD Conference
797,On the approximability of trade-offs and optimal access of Web sources,"We study problems in multiobjective optimization, in which solutions to a combinatorial optimization problem are evaluated with respect to several cost criteria, and we are interested in the trade-off between these objectives (the so-called Pareto curve). We point out that, under very general conditions, there is a polynomially succinct curve that /spl epsiv/-approximates the Pareto curve, for any /spl epsiv/>0. We give a necessary and sufficient condition under which this approximate Pareto curve can be constructed in time polynomial in the size of the instance and 1//spl epsiv/. In the case of multiple linear objectives, we distinguish between two cases: when the underlying feasible region is convex, then we show that approximating the multi-objective problem is equivalent to approximating the single-objective problem. If however the feasible region is discrete, then we point out that the question reduces to an old and recurrent one: how does the complexity of a combinatorial optimization problem change when its feasible region is intersected with a hyperplane with small coefficients; we report some interesting new findings in this domain. Finally, we apply these concepts and techniques to formulate and solve approximately a cost-time-quality trade-off for optimizing access to the World-Wide Web, in a model first studied by Etzioni et al. (1996) (which was actually the original motivation for this work).",2000-11-12,https://www.semanticscholar.org/paper/87e3b80fa6a8902a1f00b336c1a2134991d2f44e,Proceedings 41st Annual Symposium on Foundations of Computer Science
3736,VideoBERT: A Joint Model for Video and Language Representation Learning,"Self-supervised learning has become increasingly important to leverage the abundance of unlabeled data available on platforms like YouTube. Whereas most existing approaches learn low-level representations, we propose a joint visual-linguistic model to learn high-level features without any explicit supervision. In particular, inspired by its recent success in language modeling, we build upon the BERT model to learn bidirectional joint distributions over sequences of visual and linguistic tokens, derived from vector quantization of video data and off-the-shelf speech recognition outputs, respectively. We use VideoBERT in numerous tasks, including action classification and video captioning. We show that it can be applied directly to open-vocabulary classification, and confirm that large amounts of training data and cross-modal information are critical to performance. Furthermore, we outperform the state-of-the-art on video captioning, and quantitative results verify that the model learns high-level semantic features.",2019-04-03,https://www.semanticscholar.org/paper/c41a11c0e9b8b92b4faaf97749841170b760760a,IEEE International Conference on Computer Vision
1014,Electrophysiological effects of phencyclidine and the sigma agonist ditolylguanidine in the cerebellum of the rat,,1992-01-31,https://www.semanticscholar.org/paper/4c8e4c401da08b25129888d3992897f744ee5ee5,Neuropharmacology
1523,A Bayesian Causal Inference Approach for Assessing Fairness in Clinical Decision-Making,"Fairness in clinical decision-making is a critical element of health equity, but assessing fairness of clinical decisions from observational data is challenging. Recently, many fairness notions have been proposed to quantify fairness in decision-making, among which causality-based fairness notions have gained increasing attention due to its potential in adjusting for confounding and reasoning about bias. However, causal fairness notions remain under-explored in the context of clinical decision-making with large-scale healthcare data. In this work, we propose a Bayesian causal inference approach for assessing a causal fairness notion called principal fairness in clinical settings. We demonstrate our approach using both simulated data and electronic health records (EHR) data.",2022-11-21,https://www.semanticscholar.org/paper/60c6c0fbae81caee615f328cbc46c4a9a6f0cd22,arXiv.org
3226,An Animal Detection Pipeline for Identification,"This paper proposes a 5-component detection pipeline for use in a computer vision-based animal recognition system. The end result of our proposed pipeline is a collection of novel annotations of interest (AoI) with species and view-point labels. These AoIs, for example, could be fed as the focused input data into an appearance-based animal identification system. The goal of our method is to increase the reliability and automation of animal censusing studies and to provide better ecological information to conservationists. Our method is able to achieve a localization mAP of 81.67%, a species and viewpoint annotation classification accuracy of 94.28% and 87.11%, respectively, and an AoI accuracy of 72.75% across 6 animal species of interest. We also introduce the Wildlife Image and Localization Dataset (WILD), which contains 5,784 images and 12,007 labeled annotations across 28 classification species and a variety of challenging, real-world detection scenarios.",2018-05-03,https://www.semanticscholar.org/paper/6f3b9616e883b67debf4748473c58161b43cd667,IEEE Workshop/Winter Conference on Applications of Computer Vision
168,Game dynamics as the meaning of a game,"Learning dynamics have traditionally taken a secondary role to Nash equilibria in game theory. We propose a new approach that places the understanding of game dynamics over mixed strategy profiles as the central object of inquiry. We focus on the stable recurrent points of the dynamics, i.e. states which are likely to be revisited infinitely often; obviously, pure Nash equilibria are a special case of such behavior. We propose a new solution concept, the Markov-Conley Chain (MCC), which has several favorable properties: It is a simple randomized generalization of the pure Nash equilibrium, just like the mixed Nash equilibrium; every game has at least one MCC; an MCC is invariant under additive constants and positive multipliers of the players' utilities; there is a polynomial number of MCCs in any game, and they can be all computed in polynomial time; the MCCs can be shown to be, in a well defined sense, surrogates or traces of an important but elusive topological object called the sink chain component of the dynamics; finally, it can be shown that a natural game dynamics surely ends up at one of the MCCs of the game.",2019-05-07,https://www.semanticscholar.org/paper/2151cc3fcf890ee6b04dd529f0d5a6bcb1237294,SeCO Workshops
869,Graph-theoretic methods in database theory,"As in many areas of computer science and other disciplines, graph theoretic tools play an important role also in databases. Many concepts are best captured in terms of graphs or hypergraphs, and problems can then be formulated and solved using graph theoretic algorithms. There is a great number of such examples from schema design, dependency theory, transaction processing, query optimization, data distribution, and a host of other areas. We will not attempt to touch on the wide range of all these applications. Rather, we will concentrate on a particular, basic type of problems that has attracted a great deal of attention in the database literature over the last few years and has come to play a central role: techniques for searching graphs and computing transitive closure, and some of the applications and related problems in query processing. There is an extensive literature on these types of problems, which we cannot reasonably hope to cover in this space, but we shall give a flavour of the issues that arise in solving these problems in various frameworks.",1990-04-02,https://www.semanticscholar.org/paper/62fa835ba18dfac1e5ee801da1e27634cc5370e7,ACM SIGACT-SIGMOD-SIGART Symposium on Principles of Database Systems
1816,Relative Performance Guarantees for Approximate Inference in Latent Dirichlet Allocation,"Hierarchical probabilistic modeling of discrete data has emerged as a powerful tool for text analysis. Posterior inference in such models is intractable, and practitioners rely on approximate posterior inference methods such as variational inference or Gibbs sampling. There has been much research in designing better approximations, but there is yet little theoretical understanding of which of the available techniques are appropriate, and in which data analysis settings. In this paper we provide the beginnings of such understanding. We analyze the improvement that the recently proposed collapsed variational inference (CVB) provides over mean field variational inference (VB) in latent Dirichlet allocation. We prove that the difference in the tightness of the bound on the likelihood of a document decreases as O(k - 1) + √log m/m, where k is the number of topics in the model and m is the number of words in a document. As a consequence, the advantage of CVB over VB is lost for long documents but increases with the number of topics. We demonstrate empirically that the theory holds, using simulated text data and two text corpora. We provide practical guidelines for choosing an approximation.",2008-12-08,https://www.semanticscholar.org/paper/497e22323137e909f64dccd8695dcfb72e82e032,Neural Information Processing Systems
2910,Faithful Heteroscedastic Regression with Neural Networks,"Heteroscedastic regression models a Gaussian variable's mean and variance as a function of covariates. Parametric methods that employ neural networks for these parameter maps can capture complex relationships in the data. Yet, optimizing network parameters via log likelihood gradients can yield suboptimal mean and uncalibrated variance estimates. Current solutions side-step this optimization problem with surrogate objectives or Bayesian treatments. Instead, we make two simple modifications to optimization. Notably, their combination produces a heteroscedastic model with mean estimates that are provably as accurate as those from its homoscedastic counterpart (i.e.~fitting the mean under squared error loss). For a wide variety of network and task complexities, we find that mean estimates from existing heteroscedastic solutions can be significantly less accurate than those from an equivalently expressive mean-only model. Our approach provably retains the accuracy of an equally flexible mean-only model while also offering best-in-class variance calibration. Lastly, we show how to leverage our method to recover the underlying heteroscedastic noise variance.",2022-12-18,https://www.semanticscholar.org/paper/934ef7a5f1e876ceb4bcbf5c59cbacd7e12e4733,International Conference on Artificial Intelligence and Statistics
1982,Stochastic programming for vendor portfolio selection and order allocation under delivery uncertainty,,2013-09-03,https://www.semanticscholar.org/paper/c96a2ace9bb7c8db5eda964b694b4ebf0f844f5f,OR Spectr.
1614,The Markov link method: a nonparametric approach to combine observations from multiple experiments,"This paper studies measurement linkage. An example from cell biology helps explain the problem: imagine for a given cell we can either sequence the cell’s RNA or we can examine its morphology, but not both. Given a cell’s morphology, what do we expect to see in its RNA? Given a cell’s RNA, what do we expect in its morphology? More broadly, given a measurement of one type, can we predict measurements of the other type? This measurement linkage problem arises in many scientific and technological fields. To solve this problem, we develop a nonparametric approach we dub the “Markov link method” (MLM). The MLM makes a conditional independence assumption that holds in many multi-measurement contexts and provides a a way to estimate the link, the conditional probability of one type of measurement given the other. We derive conditions under which the MLM estimator is consistent and we use simulated data to show that it provides accurate measures of uncertainty. We evaluate the MLM on real data generated by a pair of single-cell RNA sequencing techniques. The MLM characterizes the link between them and helps connect the two notions of cell type derived from each technique. Further, the MLM reveals that some aspects of the link cannot be determined from the available data, and suggests new experiments that would allow for better estimates.",2018-10-30,https://www.semanticscholar.org/paper/f3ec477307e0ea7840debfc8826af5fe22990ca4,bioRxiv
2734,Hybrid user interfaces: breeding virtually bigger interfaces for physically smaller computers,"While virtual worlds offer a compelling alternative to conventional interfaces, the technologies these systems currently use do not provide sufficient resolution and accuracy to support detailed work such as text editing. We describe a pragmatic approach to interface design that provides users with a large virtual world in which such high-resolution work can be performed. Our approach is based on combining heterogeneous display and interaction device technologies to produce a hybrid user interface. Display and interaction technologies that have relatively low resolution, but which cover a wide (visual and interactive) field are used to form an information surround. Display and interaction technologies that have relatively high resolution over a limited visual and interaction range are used to present concentrated information in one or more selected portions of the surround. These high-resolution fields are embedded within the low-resolution surround by choosing and coordinating complementary devices that permit the user to see and interact with both simultaneously. This allows each embedded high-resolution interface to serve as a “sweet spot” within which intonation may be preferentially processed, We have developed a preliminary implementation, described in this paper, that uses a Reflection Technology Private Eye display and a Polhemus sensor to provide the secondary low-resohttion surround, and a flat-panel display and mouse to provide the primary high-resolution interface.",1991-11-11,https://www.semanticscholar.org/paper/1ae17e45e8b32969a3127400eb6525d2ccd93c3a,ACM Symposium on User Interface Software and Technology
508,On the optimal bisection of a polygon (extended abstract),We give a polynomial approximation sceme for subdividing a simple polygon into approximately equal parts by curves of the smallest possible total length. For convex polygons we show that an exact fast algorithm is possible. Several generalizations are shown NP-complete.,1990-05-01,https://www.semanticscholar.org/paper/0589ffacc424e9b8d63bcdd21d1ebf1d34f8961c,SCG '90
926,Properties of acyclic database schemes,"There is a class of database descriptions, involving one “acyclic” join dependency and a collection of functional dependencies, and nothing else, that appears powerful enough to describe most any real-world body of data in relational database terms. Further, this class has many desirable properties. Some properties make operations like updates and the selection of joins to implement a query over a universal relation especially easy. Other properties of interest were studied by other researchers who described the same class in radically different terms, and found desirable properties in their own contexts. It is the purpose of this paper to define the class formally, to give its important properties and the equivalences with the other classes mentioned, and to explain the importance of each property. This paper is intended to summarize the results that will appear in more detail in [FMU] and [BFMY].",1981-05-11,https://www.semanticscholar.org/paper/a758b4bbd0e58f30d18eb8c7cb092e7853c900a3,Symposium on the Theory of Computing
3658,A Set of C++ Classes,,,https://www.semanticscholar.org/paper/4102972639ba54dd75ccfcd626bcb9cfcaa68d14,C++ Workshop
2309,Regulation of neutrophil apoptosis by sodium butyrate.,"Neutrophils have a very short half life because they constitutively undergo apoptosis. Granulocyte-macrophage colony-stimulating factor (GM-CSF) can delay apoptosis, but this agent also primes functions such as the respiratory burst and receptor upregulation. Here, we show that sodium butyrate, which has been shown to increase gene expression and differentiation in a variety of cell types, is more effective than GM-CSF in delaying neutrophil apoptosis. Thus, sodium butyrate preserves cell morphology and function, and butyrate-treated cells express high levels of CD16 after overnight culture. However, neither GM-CSF nor sodium butyrate appear to affect mRNA levels for CD16.",1996-12-01,https://www.semanticscholar.org/paper/bc0ea61e6519e443569b5b2127eccf6dc95dfb46,Biologicals (Print)
881,"Proceedings of the Seventh ACM SIGACT-SIGMOD-SIGART Symposium on Principles of Database Systems, March 21-23, 1988, Austin, Texas, USA",,1988-03-01,https://www.semanticscholar.org/paper/21ea1e67b96ebef895a6b89dd0c76b4619af0aaf,ACM SIGMOD Conference
671,Metric Learning on Manifolds,"Recent literature has shown that symbolic data, such as text and graphs, is often better represented by points on a curved manifold, rather than in Euclidean space. However, geometrical operations on manifolds are generally more complicated than in Euclidean space, and thus many techniques for processing and analysis taken for granted in Euclidean space are difficult on manifolds. A priori, it is not obvious how we may generalize such methods to manifolds. We consider specifically the problem of distance metric learning, and present a framework that solves it on a large class of manifolds, such that similar data are located in closer proximity with respect to the manifold distance function. In particular, we extend the existing metric learning algorithms, and derive the corresponding sample complexity rates for the case of manifolds. Additionally, we demonstrate an improvement of performance in $k$-means clustering and $k$-nearest neighbor classification on real-world complex networks using our methods.",2019-02-05,https://www.semanticscholar.org/paper/4ab0129dd9d579bc8e9cbd46325559fa9e06e44d,arXiv.org
2949,RNA splicing is a primary link between genetic variation and disease,"RNA splicing links genetics to disease Many genetic variants associated with disease have no apparent effect on any specific protein coding sequence. Li et al. systematically analyzed the effects of DNA variants on the main steps of gene regulation, from the chromatin state through protein function. One-third of expression quantitative train loci (QTLs) are mediated through transcriptional processes, not chromatin. Splice QTLs and expression QTLs are about comparable in their complex disease risk. Posttranscriptional mechanisms therefore play a large role in translating genotype to phenotype. Science, this issue p. 600 Phenotype is most affected by genetic variants that influence gene expression and transcript splicing. Noncoding variants play a central role in the genetics of complex traits, but we still lack a full understanding of the molecular pathways through which they act. We quantified the contribution of cis-acting genetic effects at all major stages of gene regulation from chromatin to proteins, in Yoruba lymphoblastoid cell lines (LCLs). About ~65% of expression quantitative trait loci (eQTLs) have primary effects on chromatin, whereas the remaining eQTLs are enriched in transcribed regions. Using a novel method, we also detected 2893 splicing QTLs, most of which have little or no effect on gene-level expression. These splicing QTLs are major contributors to complex traits, roughly on a par with variants that affect gene expression levels. Our study provides a comprehensive view of the mechanisms linking genetic variation to variation in human gene regulation.",2016-04-29,https://www.semanticscholar.org/paper/726c847bcddca4d1be6cde804c35eb5af14999fa,Science
895,Deadlock-freedom (and saftey) of transactions in a distributed database,,1985-03-25,https://www.semanticscholar.org/paper/50d420f40db135a231cb28b4636e4f15e814512a,ACM SIGACT-SIGMOD-SIGART Symposium on Principles of Database Systems
669,An analysis of document graph construction methods for AMR summarization,"Meaning Representation (AMR) is a graph-based semantic representation for sentences, composed of collections of concepts linked by semantic relations. AMR-based approaches have found success in a variety of applications, but a challenge to using it in tasks that require document-level context is that it only represents individual sentences. Prior work in AMR-based summarization has automatically merged the individual sentence graphs into a document graph, but the method of merging and its effects on summary content selection have not been independently evaluated. In this paper, we present a novel dataset consisting of human-annotated alignments between the nodes of paired documents and summaries which may be used to evaluate (1) merge strategies; and (2) the performance of content selection methods over nodes of a merged or unmerged AMR graph. We apply these two forms of evaluation to prior work as well as a new method for node merging and show that our new method has significantly better performance than prior work.",2021-11-27,https://www.semanticscholar.org/paper/a6d91db7ec0c3c4c48e66dbf679f7f98386349a4,arXiv.org
954,Development of a novel hyaluronic acid membrane for the treatment of ocular surface diseases,,2021-01-27,https://www.semanticscholar.org/paper/8f649a805d6ebe1249e0d077a4546e96d7e5182e,Scientific Reports
2097,Using process experienced correlation table to improve the accuracy and reliability of data mining for yield improvement,"The rapid innovation of new process technologies in the semiconductor industry, especially 12 inches Fab, along with continuously growing amounts of data, it is difficult to find root cause when problems occur in some process steps. It causes large amount of wafer scrapping. The analysis methods of traditional EDA system rely on experience of senior engineers. They need to define the suspected process step by their experience and then perform analysis. The analysis methods consume large amounts of human resources in order to determine the root cause of process and yield excursions. Hence, it is important that a knowledge retention method be incorporated to improve the efficiency of root cause analysis. Data mining, a new data analysis method that combines information science and technology of statistical analysis, is developed recently. The new generation data analysis method includes statistical, information science and mathematical calculation to find correlation between the target parameter, for example yield and other parameters. It will provide important clue to the analyzer. In addition, it also provides a direction to find root cause rapidly. It is difficult to find the correlation between the target parameter and other parameters by traditional statistical analysis method, and data mining can solve the blind point of the traditional method. This article discusses the design of how to define the relation between all data sources of semiconductor industry based on the experience of senior engineers. And it installs the relation to data mining analysis, it performs the analysis to identify relationship among all data sources. So, engineers can find the root cause of process issue in a short period of time",2004-09-09,https://www.semanticscholar.org/paper/ced06d058175269b386cf4305f63645e0373c334,2004 Semiconductor Manufacturing Technology Workshop Proceedings (IEEE Cat. No.04EX846)
368,Understanding the Internet,,2002-04-11,https://www.semanticscholar.org/paper/3bd83c8e7884150adff21831e93ca09357269b61,Hellenic Conference on Artificial Intelligence
3465,Scheduling Algorithms,,2004-12-01,https://www.semanticscholar.org/paper/f78cab3af5b4a54135e8bb56de9acc7108753e41,Algorithms and Theory of Computation Handbook
142,Data acquisition and view planning for 3-D modeling tasks,"In this paper we address the joint problems of automated data acquisition and view planning for large-scale indoor and outdoor sites. Our method proceeds in two distinct stages. In the initial stage, the system is given a 2-D map with which it plans a minimal set of sufficient covering views. We then use a 3-D laser scanner to take scans at each of these views. When this planning system is combined with our mobile robot, it automatically computes and executes a tour of these viewing locations and acquires the views with the robot's onboard laser scanner. These initial scans serve as an approximate 3-D model of the site. The planning software then enters a second stage in which it updates this model by using a voxel-based occupancy procedure to plan the next best view. This next best view is acquired, and further next best views are sequentially computed and acquired until a complete 3-D model is obtained. Results are shown for Fort Jay on Governors Island in the City of New York and for the church of Saint Menoux in the Bourbonnais region of France.",2007-12-10,https://www.semanticscholar.org/paper/034bd82b3c3928facbe0f3a2fd6f3fb07d46ceed,2007 IEEE/RSJ International Conference on Intelligent Robots and Systems
3674,On unifying module interfaces,"This paper presents the outline of a uniform interface mechanism for activating different kinds of modules, e.g. processes, monitors, and procedures. The usefulness of such an interface in the design of modules and in the tuning of a system is discussed. The overheads involved in using it are explained, together with some implications that its general use has on the system structure.",,https://www.semanticscholar.org/paper/29650ba4640ce69c50ed601039beebd668ce051a,OPSR
3551,Foundations of C++,,2012-03-24,https://www.semanticscholar.org/paper/c53e9984c66db460c2005256a1028117ca00faef,European Symposium on Programming
1553,"Causal Inference from Observational Healthcare Data: Implications, Impacts and Innovations",,,https://www.semanticscholar.org/paper/33b7237bd3e9477e2432ce7210e45cfb5866e9f5,American Medical Informatics Association Annual Symposium
2070,Structuring Manufacturing Strategy,"Manufacturing strategy comprises decisionmaking problems in terms of manufacturing practices to achieve manufacturing objectives through linkages of performance measurement. It is pervasively influential, long-term, and dynamic owing to the conformance with corporate strategy, business strategy, and marketing strategy. Therefore, there are many underlying sub-problems which can be expressed in a wide spectrum of forms. In this study, we will firstly define the spectrum of problem-structuring. After that, a decision analysis framework as a guide for modeling problems in different forms is introduced. Finally, a realistic problem is illustrated for discussions.",2007-10-08,https://www.semanticscholar.org/paper/8a55fb217fbe8318e00cade34f41fbf2ff0335a7,IEEE International Conference on Automation Science and Engineering
1888,UNISON data-driven intermittent demand forecast framework to empower supply chain resilience and an empirical study in electronics distribution,,2019-09-01,https://www.semanticscholar.org/paper/0af15eaf9abb97e1e758a3a4d8a23fa138a11904,Computers & industrial engineering
388,Algorithmic problems related to the Internet,,,https://www.semanticscholar.org/paper/ea066608655bfd11ec64efbbb7ce63cfea4581a3,Hellenic-European Conference on Computer Mathematics and its Applications
32,Join Optimization of Information Extraction Output: Quality Matters!,"Information extraction (IE) systems are trained to extract specific relations from text databases. Real-world applications often require that the output of multiple IE systems be joined to produce the data of interest. To optimize the execution of a join of multiple extracted relations, it is not sufficient to consider only execution time. In fact, the quality of the join output is of critical importance: unlike in the relational world, different join execution plans can produce join results of widely different quality whenever IE systems are involved. In this paper, we develop a principled approach to understand, estimate, and incorporate output quality into the join optimization process over extracted relations. We argue that the output quality is affected by (a) the configuration of the IE systems used to process documents, (b) the document retrieval strategies used to retrieve documents, and (c) the actual join algorithm used. Our analysis considers several alternatives for these factors, and predicts the output quality---and, of course, the execution time---of the alternate execution plans. We establish the accuracy of our analytical models, as well as study the effectiveness of a quality-aware join optimizer, with a large-scale experimental evaluation over real-world text collections and state-of-the-art IE systems.",2009-03-29,https://www.semanticscholar.org/paper/ba44bd05bff54484803abd54f20625b0e8c07847,IEEE International Conference on Data Engineering
3089,Using Rescue Points to Navigate Software Recovery,"We present a new technique that enables software recovery in legacy applications by retrofitting exception-handling capabilities, error virtualization using rescue points. We introduce the idea of ""rescue points"" as program locations to which an application can recover its execution in the presence of failures. The use of rescue points reduces the chance of unanticipated execution paths thereby making recovery more robust by mimicking system behavior under controlled error conditions. These controlled error conditions can be thought of as a set erroneous inputs, like the ones used by most quality-assurance teams during software development, designed to stress-test an application. To discover rescue points applications are profiled and monitored during tests that bombard the program with bad/random inputs. The intuition is that by monitoring application behavior during these runs, we gain insight into how programmer-tested program points are used to propagate faults gracefully.",2007-05-20,https://www.semanticscholar.org/paper/8ca3c3eecfd92d3b5cf5a77f6a5051404d12ef9e,IEEE Symposium on Security and Privacy
1872,A Two-stage Multi-population Genetic Algorithm with Heuristics for Workflow Scheduling in Heterogeneous Distributed Computing Environments,"Workflow scheduling in Heterogeneous Distributed Computing Environments (HDCEs) is a NP-hard problem. Although a number of scheduling approaches have been proposed for workflow scheduling in HDCEs, there is still a room and need for improvement. To fill the gaps, this study formulates workflow scheduling problem in HDCEs as a complete, solvable and extensible integer programming mathematical model with precedence and resource constraints that provides a theoretical foundation for developing workflow scheduling strategy. Then, this study develops a novel two-stage multi-population genetic algorithm with heuristics for workflow scheduling. In particular, two-stage multi-population coevolution strategy is employed with designed novel methods for population initialization, genetic operation, individual decoding and improvement. To estimate the validity, extensive experiments are designed and conducted on various scenarios based on real and random workflow applications. The results have shown the practical viability of the proposed algorithm outperforming conventional approaches.",2023-04-01,https://www.semanticscholar.org/paper/df1f1fe84ef007f4c7a1f3d4177c1dd0f2a576fb,IEEE Transactions on Cloud Computing
3770,Learning visual biases from human imagination,"Although the human visual system can recognize many concepts under challenging conditions, it still has some biases. In this paper, we investigate whether we can extract these biases and transfer them into a machine recognition system. We introduce a novel method that, inspired by well-known tools in human psychophysics, estimates the biases that the human visual system might use for recognition, but in computer vision feature spaces. Our experiments are surprising, and suggest that classifiers from the human visual system can be transferred into a machine with some success. Since these classifiers seem to capture favorable biases in the human visual system, we further present an SVM formulation that constrains the orientation of the SVM hyperplane to agree with the bias from human visual system. Our results suggest that transferring this human bias into machines may help object recognition systems generalize across datasets and perform better when very little training data is available.",2014-10-17,https://www.semanticscholar.org/paper/480f8aa54b19e7b6b31be09aa2124cb0f159ae9b,Neural Information Processing Systems
1966,Similarity Searching for Defective Wafer Bin Maps in Semiconductor Manufacturing,"Because high-dimensional wafer bin maps (WBMs) cause various features, it is difficult to search the similarity among WBMs via conventional pattern recognition methods. This study develops a novel morphology-based support vector machine for defective wafer detection. The experimental results demonstrate its usefulness in yield improvements on precision and computation cost.",2014-07-01,https://www.semanticscholar.org/paper/9590da007734661cace2b4c6d197a843a92784cc,IEEE Transactions on Automation Science and Engineering
2956,Relational Learning and Network Modelling Using Infinite Latent Attribute Models,"Latent variable models for network data extract a summary of the relational structure underlying an observed network. The simplest possible models subdivide nodes of the network into clusters; the probability of a link between any two nodes then depends only on their cluster assignment. Currently available models can be classified by whether clusters are disjoint or are allowed to overlap. These models can explain a “flat” clustering structure. Hierarchical Bayesian models provide a natural approach to capture more complex dependencies. We propose a model in which objects are characterised by a latent feature vector. Each feature is itself partitioned into disjoint groups (subclusters), corresponding to a second layer of hierarchy. In experimental comparisons, the model achieves significantly improved predictive performance on social and biological link prediction tasks. The results indicate that models with a single layer hierarchy over-simplify real networks.",2015-02-01,https://www.semanticscholar.org/paper/2f458534cd1fdf467888b599b961566ba59a3401,IEEE Transactions on Pattern Analysis and Machine Intelligence
329,Approximately dominating representatives,,2005-01-05,https://www.semanticscholar.org/paper/2def02ffe888c52cbfe1a02ab143b856fdcf6033,Theoretical Computer Science
1700,Bayesian Nonparametric Poisson Factorization for Recommendation Systems,"We develop a Bayesian nonparametric Poisson factorization model for recommendation systems. Poisson factorization implicitly models each user’s limited budget of attention (or money) that allows consumption of only a small subset of the available items. In our Bayesian nonparametric variant, the number of latent components is theoretically unbounded and eectively estimated when computing a posterior with observed user behavior data. To approximate the posterior, we develop an ecient variational inference algorithm. It adapts the dimensionality of the latent components to the data, only requires iteration over the user/item pairs that have been rated, and has computational complexity on the same order as for a parametric model with xed dimensionality. We studied our model and algorithm with large realworld data sets of user-movie preferences. Our model eases the computational burden of searching for the number of latent components and gives better predictive performance than its parametric counterpart.",2014-04-02,https://www.semanticscholar.org/paper/74771dad32d0b2ab67d901ddcb74d48d6649139b,International Conference on Artificial Intelligence and Statistics
183,The EATCS Award 2019 - Call for Nominations,,,https://www.semanticscholar.org/paper/c55dc19a0370d17c162fbd01bd0a2bd40e6bd716,Bull. EATCS
2948,Batch effects and the effective design of single-cell gene expression studies,,2016-07-08,https://www.semanticscholar.org/paper/61bc0578a8d2e94f745aa9c26501872e3ab51281,Scientific Reports
134,Routing techniques for massively parallel communication,"A survey of some packet-switched routing methods for massively parallel computers is presented. Some of the techniques are applicable to both shared-memory and message-passing architectures. These routing methods are compared in terms of their efficiency in supporting programming models, efficiency in mapping to parallel machines, and practicality. Among the outlined methods, three nonadaptive techniques and some adaptive routing algorithms are discussed. >",1991-04-01,https://www.semanticscholar.org/paper/286c8b5d5b12e043954eb145eef8330f3276cc5f,Proceedings of the IEEE
