public_id,public_id_type,paper_id
10.1145/375551.375560,DOI,793
3010682719,MAG,1564
10.1145/348.318588,DOI,595
2741977875,MAG,1633
6007543,PubMedCentral,3242
2307.07849,ArXiv,1515
2126421613,MAG,2116
conf/sigcse/LaadanNV10,DBLP,3063
2110824457,MAG,1962
6072417,CorpusId,1688
2049322157,MAG,2547
conf/ijcai/GrigniPP95,DBLP,454
10.1109/ISSM.2007.4446788,DOI,2066
1486829250,MAG,320
2126572568,MAG,500
10.1145/167088.167172,DOI,844
10.1016/0022-0000(89)90032-9,DOI,879
conf/soda/FabrikantP08,DBLP,293
conf/atva/Yannakakis06,DBLP,763
196470782,CorpusId,1574
2088275988,MAG,1920
2087339238,MAG,657
conf/sigmod/PaparrizosG15,DBLP,15
2108.02189,ArXiv,161
2092395565,MAG,640
journals/ita/AfratiCPPP86,DBLP,547
10.4049/jimmunol.177.7.4718,DOI,2860
10.1002/iid3.90,DOI,2196
19659068,PubMed,1169
conf/birthday/Papadimitriou15,DBLP,224
10.1145/990301.990303,DOI,57
conf/wine/KouroupasKPS05,DBLP,330
51959192,CorpusId,979
10.1145/298514.298576,DOI,869
8623933,PubMed,2882
1880262756,MAG,1865
journals/corr/abs-1205-2657,DBLP,1811
10.48550/arXiv.2210.07183,DOI,3701
journals/jcss/GoldbergP18,DBLP,188
10.1109/CoASE.2013.6654010,DOI,1979
21535029,CorpusId,2103
1505781899,MAG,2409
1763310158,MAG,2860
1560643563,MAG,750
2384942140,MAG,2796
21598433,CorpusId,2301
2942538153,MAG,1572
0810.3581,ArXiv,764
journals/corr/abs-2011-11831,DBLP,3720
10.1016/S0097-8493(99)00103-X,DOI,2657
conf/isaac/Yannakakis93,DBLP,836
10.1007/978-3-540-74494-8_48,DOI,2991
2113592921,MAG,386
10.1167/iovs.18-24775,DOI,979
2010.02562,ArXiv,3
journals/jamia/WilcoxWPRBFSV16,DBLP,2449
1606.04876,ArXiv,212
2291794951,MAG,2450
2112971401,MAG,1854
10614490,CorpusId,1927
2079973394,MAG,27
10.1371/journal.pone.0148466,DOI,993
10.1109/ISMAR.2006.297821,DOI,2570
2980873,CorpusId,1692
4870948,CorpusId,2194
10.1103/PhysRevLett.102.092001,DOI,1267
753304,CorpusId,1751
10.1177/027836498900800202,DOI,542
2022333373,MAG,2680
10.1109/NETCOD.2008.4476183,DOI,2147
conf/vr/Feiner03,DBLP,2624
conf/nips/VondrickPT16,DBLP,3760
6267689,CorpusId,3671
conf/icalp/PapadimitriouY79,DBLP,940
2002748825,MAG,416
29800364,PubMed,2791
conf/nips/VeitchWB19,DBLP,1584
10.1016/0012-365X(85)90046-9,DOI,558
conf/vldb/ChaudhuriG99,DBLP,106
15890635,CorpusId,2517
2141355868,MAG,839
2002002206,MAG,2551
conf/osdi/HofN22,DBLP,3000
10.1111/ele.13848,DOI,3192
10.1007/BF02351217,DOI,2341
6717687,CorpusId,1777
10.1145/3458864.3468220,DOI,3009
1975973840,MAG,2381
2096891167,MAG,73
2200578690,MAG,2566
2883275382,MAG,3744
14996848,CorpusId,1780
1132471,CorpusId,1816
15832944,CorpusId,622
10.1161/01.CIR.92.3.311,DOI,651
8576319,PubMed,2886
2045094874,MAG,2850
10.1145/2600057.2602877,DOI,227
321745,CorpusId,3128
2009339416,MAG,3523
conf/nossdav/NiehHNW93,DBLP,3161
30638926,PubMed,174
journals/corr/abs-0905-1995,DBLP,279
10.1016/0022-0000(88)90043-8,DOI,556
1996063432,MAG,3108
10.1109/5.533956,DOI,821
2162903667,MAG,2476
conf/forte/EtessamiY00,DBLP,795
30802849,PubMed,3738
60773,CorpusId,3055
conf/aistats/VeitchAZBO19,DBLP,1607
1710.10742,ArXiv,1630
journals/fodm/JamrusCGS15,DBLP,1945
10.1145/108844.108997,DOI,2741
journals/candie/HuHC19,DBLP,1897
0804.2799,ArXiv,1197
conf/lisa/PotterN11,DBLP,3053
2586197533,MAG,1641
10.1371/journal.pntd.0011016,DOI,2779
10.1109/CVPR46437.2021.01104,DOI,3718
2018574446,MAG,1997
2966251955,MAG,3387
journals/sigops/DallLLN18,DBLP,3023
10.1145/1640089.1640121,DOI,3569
2206.09027,ArXiv,3699
journals/corr/abs-2101-01600,DBLP,3714
20962111,PubMed,2821
1512340,PubMed,658
8625996,CorpusId,640
2153814125,MAG,1212
16090864,PubMed,1357
2167188683,MAG,2857
1972674272,MAG,632
1210.6738,ArXiv,1746
51893860,CorpusId,2438
259089087,CorpusId,3171
3102330305,MAG,1053
27002093,CorpusId,922
journals/jacm/KargerS96,DBLP,3506
10.1016/j.anbehav.2018.01.001,DOI,3221
2791572729,MAG,1597
conf/iui/LokF02,DBLP,2634
journals/kbs/ZhouF99,DBLP,2661
35506011,PubMed,3179
2170105477,MAG,3271
3783845,CorpusId,205
journals/wc/Feiner00,DBLP,2650
3203870,CorpusId,279
1905.10859,ArXiv,1566
207319509,CorpusId,3027
2738136547,MAG,3752
10.1016/j.ejor.2018.02.059,DOI,3422
871710,CorpusId,2956
1782148749,MAG,3563
2132237034,MAG,2603
3163535053,MAG,2916
1981150151,MAG,2341
1989723858,MAG,506
conf/stacs/EtessamiY06,DBLP,760
237610497,CorpusId,3195
11330299,CorpusId,1356
80909727,MAG,547
905199,CorpusId,98
10035862,PubMed,1486
32404907,CorpusId,2057
1739074,CorpusId,445
219603741,CorpusId,3532
23328142,CorpusId,2290
10.1098/rsos.160256,DOI,3250
9469223,CorpusId,1637
3090485,CorpusId,123
1206.6679,ArXiv,2974
10.1103/PhysRevLett.103.231802,DOI,1168
252872997,CorpusId,3701
1979936637,MAG,1793
26236862,PubMed,3252
10.1196/annals.1372.014,DOI,2857
2112.07076,ArXiv,3711
journals/algorithmica/PhillipsSTW02,DBLP,3496
journals/corr/MandtB14,DBLP,1712
10.1007/BFb0019270,DOI,3158
20168584,MAG,843
journals/tcs/Papadimitriou77,DBLP,636
1534625513,MAG,25
10.1189/jlb.1206747,DOI,2848
conf/usenix/PotterN10,DBLP,3057
8529100,PubMedCentral,3189
2160093328,MAG,2532
1996688998,MAG,2212
258480002,CorpusId,3679
2312412113,MAG,3363
2041066466,MAG,602
30811371,CorpusId,352
198986433,CorpusId,1893
219474425,CorpusId,2787
10.1145/1167473.1167499,DOI,3596
135004123,CorpusId,981
10642335,CorpusId,292
journals/ipl/Papadimitriou79,DBLP,626
9322305,CorpusId,329
2223169,CorpusId,775
10.1007/978-3-642-15561-1_44,DOI,3781
2591485004,MAG,1025
4664994,CorpusId,3463
conf/icra/BlaerA02,DBLP,149
3007933617,MAG,966
2487310,CorpusId,2685
journals/corr/WangB17a,DBLP,1626
14584367,CorpusId,1803
9930939,PubMedCentral,2164
journals/jcss/WolfsonY86,DBLP,890
10.1109/TASE.2016.2583659,DOI,1936
6816633,CorpusId,3403
10.1080/01621459.2022.2102503,DOI,1541
20899184,CorpusId,2061
10.48550/arXiv.2212.04412,DOI,3704
2912552329,MAG,824
2051937719,MAG,938
10.1371/journal.pone.0138982,DOI,2197
2143262240,MAG,2801
10.4230/LIPIcs.APPROX-RANDOM.2015.96,DOI,3413
23137458,CorpusId,826
10.1103/PHYSREVLETT.101.051801,DOI,1216
1948854095,MAG,3253
journals/cg/HollererFTRH99,DBLP,2657
1686761,CorpusId,610
2964433888,MAG,3732
10.1051/ita/1986200100791,DOI,547
220713182,CorpusId,3721
2029615168,MAG,2757
256274727,CorpusId,3683
10.1016/j.febslet.2010.05.061,DOI,2231
7318387,CorpusId,507
2120926292,MAG,1713
9270259,PubMedCentral,2909
2498319906,MAG,2676
255989171,CorpusId,2970
1974713508,MAG,2289
journals/mp/PhillipsSW98,DBLP,3490
10.1145/3352020.3352030,DOI,3732
10.1109/MMCS.1994.292456,DOI,469
10.1109/SMILE45626.2019.8965285,DOI,1898
2112692031,MAG,2530
256390237,CorpusId,1018
1511.07605,ArXiv,222
2418740,CorpusId,906
11434699,CorpusId,135
conf/uist/2004,DBLP,2608
15533313,CorpusId,996
10.1109/ISMAR.2012.6402560,DOI,2501
6336049,CorpusId,37
conf/uai/RanganathPEB15,DBLP,1686
253761353,CorpusId,3692
10.1109/ICDE.2003.1260786,DOI,73
10.1109/CVPR.2017.319,DOI,3752
journals/eor/ChienTC08,DBLP,2054
10.1145/3386320,DOI,3532
10.1137/S0036144501395423,DOI,789
10.2147/JIR.S252433,DOI,2172
journals/corr/BabichenkoPR15,DBLP,221
10.1609/icwsm.v5i1.14081,DOI,24
30098190,PubMed,979
10.1371/journal.pcbi.1006743,DOI,2932
45134253,CorpusId,191
13594006,CorpusId,310
10.1201/b17520-3,DOI,1699
1023056,CorpusId,222
16392717,CorpusId,31
15981790,CorpusId,3661
10034602,PubMed,1469
2094979605,MAG,838
2105556121,MAG,403
2329018404,MAG,1349
10.1007/978-1-4614-6170-8_100159,DOI,1696
683883,CorpusId,2338
1625086225,MAG,2987
10.1145/41958.41962,DOI,537
35701923,PubMed,3321
15575048,CorpusId,3162
conf/icwsm/BeckerCING11,DBLP,24
2131998703,MAG,3290
conf/icalp/EtessamiSY12,DBLP,732
10.1073/pnas.0910734106,DOI,263
2275841317,MAG,2400
38539790,CorpusId,3280
journals/corr/abs-1905-10870,DBLP,1579
26786702,CorpusId,300
10814096,CorpusId,3044
2951646776,MAG,3470
reference/snam/X18tr,DBLP,1591
journals/jcss/Papadimitriou94,DBLP,467
12319405,CorpusId,519
58647484,CorpusId,174
1812.00209,ArXiv,1595
1964352350,MAG,131
17228029,PubMed,2851
19073912,PubMed,291
2178699190,MAG,461
14256862,CorpusId,2636
journals/tpds/PifarreGDS94,DBLP,127
6173839,CorpusId,2692
52857002,CorpusId,878
journals/corr/abs-2011-14015,DBLP,2928
journals/jcss/JohnsonPY88,DBLP,896
journals/sigplan/Stroustrup86a,DBLP,3664
conf/naacl/WenLLPLLZLWZYDW21,DBLP,3707
2896560404,MAG,3232
10.1145/2792838.2800174,DOI,1673
24705259,CorpusId,1240
2018044965,MAG,459
2007.14289,ArXiv,1051
conf/focs/MihailPS03,DBLP,355
journals/aci/GrossmanFMC18,DBLP,2438
10.1097/IJG.0000000000001390,DOI,970
26943568,CorpusId,3654
7539695,PubMedCentral,2785
journals/orl/OrlinS93,DBLP,3524
10.1137/S0097539792241175,DOI,3512
206645734,CorpusId,2949
10.1109/CVPR52729.2023.02029,DOI,3692
0803.3256,ArXiv,1242
16571000,CorpusId,760
10003489,CorpusId,2013
hep-ex/0410078,ArXiv,1380
10.1016/j.geb.2018.03.016,DOI,712
1189328,CorpusId,1844
34722816,PubMed,2167
35852826,PubMed,3177
10.48550/arXiv.2203.00758,DOI,3688
37493409,PubMed,2158
17151292,PubMed,2857
61366008,CorpusId,2744
10.1145/1060289.1060323,DOI,3140
2344904906,MAG,2325
3046430,CorpusId,321
10.1103/PhysRevLett.95.161602,DOI,1337
journals/pami/ChenPSBDC13,DBLP,1735
conf/sigmod/IpeirotisAJG06,DBLP,49
2109.06387,ArXiv,1538
10.1145/2600057.2602855,DOI,232
conf/ifip/DengP92,DBLP,492
2113209,PubMedCentral,2379
32006550,PubMed,2173
2202.06797,ArXiv,1531
2041470012,MAG,2672
57757874,CorpusId,2184
0710.3338,ArXiv,1273
35383050,PubMed,949
10.1145/1289971.1289993,DOI,3588
3016722965,MAG,2170
5465343,CorpusId,3441
10.1007/978-3-540-24698-5_63,DOI,341
conf/concur/AlurCEGY03,DBLP,782
29531061,PubMed,1597
10.1007/s10531-008-9568-0,DOI,3299
10.1145/938985.938996,DOI,353
20366811,PubMed,1180
30926968,PubMed,2937
2548828279,MAG,2951
1975394463,MAG,3064
conf/pods/AfratiP87,DBLP,535
10.1007/s10845-015-1078-9,DOI,1920
2625737557,MAG,3436
journals/corr/abs-2211-11183,DBLP,1523
2338611778,MAG,3465
2397077215,MAG,1699
2181430957,MAG,18
10.1007/BFb0040381,DOI,530
conf/cvpr/MaoTSMYWV23,DBLP,3697
10.1145/185675.306789,DOI,832
10.1016/j.cie.2014.07.012,DOI,1946
10.1101/2022.02.01.478608,DOI,2912
conf/nips/TehJBB04,DBLP,1856
28362093,CorpusId,1946
conf/aspdac/GhoshBCCJLTY95,DBLP,2130
10.3115/1621474.1621533,DOI,1819
15577650,CorpusId,2730
conf/wsc/ChenCC08,DBLP,2053
1011.2482,ArXiv,1133
10.1016/J.PATHOPHYS.2005.07.006,DOI,2259
3101380508,MAG,1653
249835194,CorpusId,1874
2101549738,MAG,2148
10.1038/s41598-020-74743-0,DOI,964
conf/isorc/DechevPS10,DBLP,3559
2128110000,MAG,1168
237331219,CorpusId,3008
286832,CorpusId,3766
10.1038/316018a0,DOI,3345
10.1890/14-1348.1,DOI,3252
2133028306,MAG,2498
30354962,CorpusId,717
2096825534,MAG,3442
222832579,CorpusId,2790
32473744,PubMed,3213
journals/corr/abs-2204-01633,DBLP,1527
10.1016/j.nima.2019.163047,DOI,1061
10.1145/275487.275505,DOI,422
14649806,CorpusId,3039
10.48550/arXiv.2212.07815,DOI,3694
10.1007/s007990050008,DOI,114
2019035718,MAG,2769
16112850,PubMed,2259
journals/jacm/ArkinPY91,DBLP,859
3130122,CorpusId,752
15751911,CorpusId,1377
220793347,CorpusId,1565
16411014,CorpusId,2052
conf/aistats/NaessethLRB18,DBLP,1638
10.1016/0885-064X(88)90006-4,DOI,527
27857078,CorpusId,2252
2967806570,MAG,2426
22384534,CorpusId,2363
10.1109/38.267474,DOI,2708
1578333818,MAG,3557
2011919427,MAG,518
conf/soda/VempalaY99,DBLP,802
247218503,CorpusId,3688
2018918928,MAG,2640
2972138930,MAG,971
10.1016/j.rama.2018.03.008,DOI,3227
10.1145/1036921.1036923,DOI,3132
1506.03431,ArXiv,1688
10.1145/3328526.3329608,DOI,170
2083240921,MAG,1015
11261697,CorpusId,3542
2026061617,MAG,2840
1905.12793,ArXiv,1585
10.1145/268998.266677,DOI,3155
225888304,CorpusId,2176
1483983,CorpusId,1792
10.48550/arXiv.2306.08754,DOI,3677
10.1145/103418.103425,DOI,3527
2106.00075,ArXiv,1545
10.1002/JLB.MA0818-308R,DOI,2180
conf/stoc/LeightonMPSTT91,DBLP,3527
2018087667,MAG,379
conf/stacs/KoutsoupiasP99,DBLP,404
9699339,CorpusId,3436
2087746279,MAG,3500
28406126,CorpusId,827
journals/debu/PsallidasBNG13,DBLP,18
2102.10261,ArXiv,156
6955054,CorpusId,810
1902.04114,ArXiv,1576
13514714,CorpusId,1681
10.1214/12-BA734,DOI,1766
1982254984,MAG,2231
18517163,CorpusId,3092
23789143,CorpusId,3278
cs/9910013,ArXiv,412
conf/eccv/SurisEJCV20,DBLP,3730
10.1145/112600.112606,DOI,857
conf/chi/Feiner96,DBLP,2696
1484529399,MAG,484
237678812,CorpusId,1615
1657203581,MAG,3161
236450611,CorpusId,3192
10.4230/LIPIcs.ITCS.2018.37,DOI,188
23554905,PubMed,2212
10.1038/ncomms8211,DOI,2954
810436313,MAG,220
10.1016/0012-365X(79)90068-2,DOI,622
37279079,CorpusId,919
journals/tpds/PifarreGFS94,DBLP,124
103630,CorpusId,2665
2101547339,MAG,2817
2981034429,MAG,1575
10.1007/3-540-58179-0_49,DOI,468
364090,CorpusId,317
22159281,PubMed,2814
10.1189/jlb.0306178,DOI,2252
2964306,PubMedCentral,3289
journals/isafm/ChienLJ06,DBLP,2081
1811.11683,ArXiv,3740
conf/nips/GopalanMGFB12,DBLP,1755
25104710,MAG,3483
10.1103/PhysRevLett.94.091802,DOI,1375
206832588,CorpusId,819
10.1007/BF01119479,DOI,2371
10.1162/isal_a_00269,DOI,3734
58004666,CorpusId,170
10.1145/509907.509908,DOI,379
2919254770,MAG,1899
10.1073/pnas.1600608113,DOI,3251
journals/corr/abs-2301-13072,DBLP,1018
3201041,CorpusId,2302
1977072953,MAG,2222
10.1145/122718.122732,DOI,2743
10.1145/235666.235668,DOI,446
2981148933,MAG,2429
conf/stoc/FabrikantPT04,DBLP,344
conf/focs/EtessamiY07,DBLP,757
41979618,CorpusId,332
10.1145/253262.253299,DOI,118
conf/vr/GoetschelSRHONM21,DBLP,2423
40654600,CorpusId,2639
250642519,CorpusId,3177
journals/candie/LinCK16,DBLP,1933
journals/corr/abs-1001-5076,DBLP,3426
32421695,PubMed,968
10.1145/379437.379496,DOI,85
2102523945,MAG,376
24159820,CorpusId,2288
10.1137/1.9781611975031.82,DOI,3399
10.1002/9781118361054.ch3,DOI,3663
2111112637,MAG,571
10.1109/TSM.2017.2758380,DOI,1900
2783094354,MAG,1923
18252348,CorpusId,456
1594968668,MAG,1813
10.1145/3173574.3173822,DOI,2433
10.1109/TII.2019.2957145,DOI,1882
10.1145/237091.237104,DOI,2697
4991001,PubMedCentral,992
46151400,CorpusId,606
9863320,CorpusId,689
conf/stoc/BorgsCIKMP08,DBLP,285
10.25596/jalc-2002-225,DOI,805
19518945,PubMed,1192
29589791,CorpusId,511
1503054159,MAG,806
10.4230/LIPIcs.ECOOP.2015.1,DOI,3537
2196635,CorpusId,3642
31897638,CorpusId,2951
10.1145/103418.103468,DOI,864
2001.09363,ArXiv,1054
journals/corr/PapadimitriouPPR14,DBLP,235
2216865230,MAG,1939
9624391,PubMedCentral,2912
10.1145/129712.129738,DOI,846
2049513870,MAG,777
2087662271,MAG,486
10.1109/SMILE45626.2019.8965308,DOI,1894
10.1137/1.9781611975031.172,DOI,192
21694910,CorpusId,1598
2339141991,MAG,2385
10.1098/rstb.2016.0241,DOI,3240
conf/usenix/ZadokABN01,DBLP,3146
17296095,CorpusId,990
10.1111/aos.12411,DOI,998
8611329,CorpusId,2760
journals/jim/ChienZL14,DBLP,1957
2808069231,MAG,3224
10.1109/MC.1998.683014,DOI,3623
cs/0611108,ArXiv,3449
conf/icde/BrunoGKS03,DBLP,74
10.1007/978-3-319-91908-9_11,DOI,167
2030166143,MAG,869
26880322,CorpusId,881
40449964,CorpusId,1466
27283431,CorpusId,2054
2020644572,MAG,364
42842776,CorpusId,1363
10.48550/arXiv.2307.07849,DOI,1515
conf/sigcse/AndrusN12,DBLP,3046
10.1145/2107736.2107741,DOI,1771
10.1016/j.cie.2013.02.015,DOI,1978
2022.naacl-demo.7,ACL,3695
2148265818,MAG,770
36794924,PubMed,2893
36039647,CorpusId,3643
10.1080/10618600.2021.1923520,DOI,1615
1090396,CorpusId,3496
2019062750,MAG,814
114984063,MAG,3522
28808342,PubMed,984
10.1002/ajp.20959,DOI,3287
2565940731,MAG,2153
2951370351,MAG,2960
10.1109/ISWC.2002.1167243,DOI,2631
1511171521,MAG,2674
465757,CorpusId,684
1916412816,MAG,410
2396920541,MAG,541
15005492,CorpusId,1218
8600487,CorpusId,1627
15518035,CorpusId,2238
3205689,CorpusId,143
31139796,CorpusId,523
2623844001,MAG,881
journals/corr/abs-1806-09594,DBLP,3742
4803640,PubMedCentral,2797
79917527,MAG,3369
2977496221,MAG,3396
1557331417,MAG,1350
conf/acl/FuZCVR22,DBLP,3688
12861337,CorpusId,433
2965349,CorpusId,2587
227228226,CorpusId,2928
3035227709,MAG,3532
238582791,CorpusId,2422
2090288908,MAG,1954
10.1007/BF01531078,DOI,519
18223154,CorpusId,809
conf/asplos/ViennotNN13,DBLP,3040
828092,CorpusId,2989
10.1145/3357713.3384325,DOI,705
15146412,PubMed,2262
2344561059,MAG,2949
31190199,CorpusId,2808
0912.0715,ArXiv,1180
9575935,CorpusId,478
1586176254,MAG,65
14048856,CorpusId,1679
34741411,CorpusId,3083
30897602,CorpusId,2269
journals/jmlr/LorbertEKBR10,DBLP,1790
10.1609/aaai.v35i1.16146,DOI,668
10.1007/978-3-642-32147-4_3,DOI,243
255745338,CorpusId,2525
10.1103/PhysRevC.104.065501,DOI,1047
24107374,PubMed,3279
10.1145/5925.5936,DOI,551
journals/corr/abs-1807-04863,DBLP,1599
252436734,CorpusId,948
10.4230/DagRep.6.2.97,DOI,3407
2407003635,MAG,1698
16515140,CorpusId,2566
journals/corr/abs-2307-05663,DBLP,3680
conf/opodis/LeeLY04,DBLP,778
10.1155/2021/8615367,DOI,1880
1980326098,MAG,603
32302348,PubMed,3205
conf/stoc/PapadimitriouY88b,DBLP,868
1566130198,MAG,3107
204811963,CorpusId,2429
journals/jmlr/BleiF11,DBLP,1802
10.1109/VR.2006.142,DOI,2571
262361807,CorpusId,3140
21486780,PubMed,2979
2005.04232,ArXiv,1557
conf/icalp/EtessamiSY13,DBLP,729
10.1145/800113.803625,DOI,639
journals/corr/abs-1811-11683,DBLP,3740
25731435,CorpusId,1197
10.1145/1140277.1140305,DOI,3098
conf/stacs/Yannakakis90,DBLP,870
10.3390/MET11050774,DOI,2916
21941395,CorpusId,1248
1480701212,MAG,530
10.1145/167088.167127,DOI,840
15602429,CorpusId,1300
235825504,CorpusId,1542
10.1038/s41598-020-77918-x,DOI,3713
10.1145/42267.42268,DOI,609
1484552996,MAG,504
10.1109/SFCS.2000.892066,DOI,400
2001858669,MAG,3348
45355977,CorpusId,3510
conf/icalp/AlurKY99,DBLP,804
8117424,CorpusId,2367
17163803,CorpusId,2848
20063968,PubMed,1779
3180366049,MAG,3193
2128404915,MAG,2692
4498657,PubMedCentral,3264
1905.00850,ArXiv,3387
10.1109/VRAIS.1993.380798,DOI,2716
3590155,PubMedCentral,2212
10.48550/arXiv.2212.00912,DOI,3690
15904211,PubMed,1380
1489326036,MAG,129
10.1145/3266037.3271643,DOI,2439
journals/dagstuhl-reports/ChienEFM16,DBLP,1934
198234069,CorpusId,2428
2637420,CorpusId,327
246904884,CorpusId,1536
6527168,CorpusId,231
2008515808,MAG,2517
207656900,CorpusId,3148
journals/ior/PapadimitriouS78,DBLP,633
5879694,PubMedCentral,1597
1593026,CorpusId,1710
10.1007/s10067-018-4062-x,DOI,2186
5217120,PubMedCentral,2951
conf/stoc/EtessamiSY12,DBLP,737
10.1073/pnas.1221839110,DOI,1733
2912303562,MAG,3068
10.1145/988672.988692,DOI,3117
257505358,CorpusId,3685
10.1007/978-3-642-32589-2_8,DOI,733
37655474,CorpusId,581
2069849705,MAG,546
8079947,CorpusId,1482
7875873,CorpusId,783
10.1109/VR.2011.5759443,DOI,2516
10.1109/ECBS.2009.12,DOI,3570
36482247,PubMed,2902
11706006,PubMed,2872
14227536,CorpusId,16
1993508000,MAG,3463
10.1145/2538862.2538894,DOI,3037
1965482287,MAG,2223
259858938,CorpusId,2995
1511.06499,ArXiv,1690
233936552,CorpusId,3194
10.1038/s41467-021-22346-2,DOI,2781
conf/stacs/GemiciKMPP19,DBLP,186
10.48550/arXiv.2303.11328,DOI,3681
2952556607,MAG,1600
0909.4814,ArXiv,1168
10.1083/JCB.98.4.1178,DOI,2379
7164835,PubMedCentral,3205
conf/stoc/FeigenbaumPS00,DBLP,398
10.1145/234533.234534,DOI,3506
2031237501,MAG,751
2163679724,MAG,1848
1318362,CorpusId,2647
6344143,CorpusId,2444
1048233,CorpusId,772
10.1145/1487652.1487685,DOI,3585
journals/ipl/PapadimitriouY81a,DBLP,919
14165318,CorpusId,2688
10.1109/88.393226,DOI,2700
2484815455,MAG,300
conf/icml/WilliamsonWHB10,DBLP,1785
2104950057,MAG,2062
31751715,CorpusId,655
conf/springsim/lyengarPS07,DBLP,3439
233681637,CorpusId,3191
10.1109/FMCAD.2016.7886648,DOI,197
12005624,PubMed,1400
10.3389/fimmu.2020.550366,DOI,2785
2209.07625,ArXiv,694
10.1016/0020-0190(90)90083-A,DOI,518
16393961,PubMed,2859
journals/spe/KoenigS95,DBLP,3635
2029617490,MAG,2275
conf/nips/KnowlesM11,DBLP,2977
33082477,PubMed,964
2011319602,MAG,2061
1977823909,MAG,335
21702668,CorpusId,718
2069563500,MAG,912
15552798,CorpusId,206
10.1103/PhysRevLett.94.161801,DOI,1380
10.1145/1240624.1240672,DOI,2562
conf/uss/LiKN19,DBLP,3018
44922224,CorpusId,2872
2023815950,MAG,248
conf/chi/SukanF12,DBLP,2497
10.1145/2508075.2508098,DOI,3542
conf/recomb/CrescenziGPPY98,DBLP,812
201066474,CorpusId,2426
10.1145/3214907.3236462,DOI,2437
10.1103/PhysRevLett.102.251801,DOI,1169
1968071617,MAG,2500
9309790,CorpusId,3439
27832720,CorpusId,1591
conf/iswc/BlaskoFC05,DBLP,2585
45279748,CorpusId,889
2092183701,MAG,829
23787342,PubMed,1735
conf/visualization/BeshersF92,DBLP,2731
10.1103/PHYSREVLETT.101.241801,DOI,1244
7396833,PubMed,2398
108147,CorpusId,2700
1911.10381,ArXiv,705
1970907073,MAG,3453
conf/vr/LingEBHF19,DBLP,2426
27538497,PubMed,992
10.1103/PhysRevLett.98.041801,DOI,1322
101250378,MAG,2630
32381648,PubMed,201
27601627,PubMed,2192
2612983907,MAG,189
3132143,PubMedCentral,2228
2050037634,MAG,419
10.1109/ISSM.2007.4446823,DOI,2067
3153062035,MAG,2922
hep-ex/0505018,ArXiv,1350
208291335,CorpusId,3733
2109399414,MAG,2539
conf/icde/JainDG08,DBLP,41
3000924926,MAG,1898
2023472639,MAG,452
2774883395,MAG,2944
29737278,PubMed,2942
conf/alenex/NegruseriPSSS09,DBLP,3430
29525845,PubMed,2186
15493699,CorpusId,3279
journals/siamcomp/TarjanY84,DBLP,899
124905151,CorpusId,1698
2616889532,MAG,1638
2000013497,MAG,3420
10.3390/ijms23094805,DOI,2161
conf/forte/PortaLLY98,DBLP,806
32947780,CorpusId,1486
journals/jacm/BeeriFMY83,DBLP,906
2165391701,MAG,242
1997497057,MAG,2741
16261082,CorpusId,3348
1577604126,MAG,489
2949767141,MAG,1690
49319976,CorpusId,1917
5844321,CorpusId,1744
3026434880,MAG,2019
39766611,CorpusId,2673
14937909,CorpusId,1325
2962724589,MAG,1634
10.48550/arXiv.2206.13217,DOI,695
8924744,CorpusId,311
1723648,CorpusId,1687
conf/icccn/WangSAKQY21,DBLP,698
2151625665,MAG,1322
1915058860,MAG,1825
235324871,CorpusId,1546
conf/chi/WilcoxLLFJ10,DBLP,2520
10.1145/985921.986090,DOI,2610
journals/corr/DasguptaHV12,DBLP,690
10.1109/WSC.1991.185724,DOI,2737
10.1103/PhysRevLett.127.061801,DOI,1051
2605968092,MAG,1800
11689472,PubMed,2873
2950429273,MAG,2964
10.1089/CMB.1995.2.307,DOI,3511
conf/stoc/AhoUY83,DBLP,909
8397226,CorpusId,1790
10.1007/s10980-020-01068-8,DOI,3204
10.18653/v1/2022.naacl-demo.7,DOI,3695
1797816400,MAG,2882
29611278,PubMed,3231
10.1016/S0743-1066(99)00013-8,DOI,407
conf/recsys/LiangACB16,DBLP,1658
109568008,CorpusId,2120
10.1145/103418.103455,DOI,863
2074937107,MAG,617
2070550447,MAG,654
conf/iswc/FeinerMHW97,DBLP,2689
28405022,PubMed,2941
2795820060,MAG,3225
10.1073/pnas.1308221110,DOI,3278
2796301742,MAG,2431
10.1007/3-540-60220-8_88,DOI,3507
conf/focs/Papadimitriou83,DBLP,585
10.1016/j.ajhg.2014.08.004,DOI,2962
2164613257,MAG,1750
1496998890,MAG,786
conf/icml/MimnoHB12,DBLP,1747
10.1137/0206005,DOI,635
conf/vr/GrinshpoonSLEF18,DBLP,2436
4980866,CorpusId,1604
2092241021,MAG,507
29630604,PubMed,1604
7579604,CorpusId,103
8879035,PubMed,2303
174799552,CorpusId,1577
3315957,CorpusId,1635
59943292,CorpusId,1982
2080167233,MAG,3493
11186350,CorpusId,204
10.1109/ISMAR.2014.6948431,DOI,2473
207158813,CorpusId,857
journals/tvcg/LuDFZ14,DBLP,2476
206107837,CorpusId,2661
2987803397,MAG,3663
426593,CorpusId,2724
1111022,CorpusId,3519
journals/candie/ChienHC13,DBLP,1987
conf/oopsla/DechevS09,DBLP,3571
2111565546,MAG,1832
10.1523/ENEURO.0533-19.2020,DOI,201
10.1109/FOCS.2008.54,DOI,292
20021625,CorpusId,2890
